"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","1135","1085","39330","38750"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","AA/AO","AO","25","20","24840","25140"
"In post","2021","No function","Department for International Trade","EO","EO","160","155","27180","26510"
"In post","2021","No function","Department for International Trade","G6/G7","G6","205","205","63090","62170"
"In post","2021","No function","Department for International Trade","G6/G7","G7","545","540","52460","51970"
"In post","2021","No function","Department for International Trade","SCS level","SCS level","140","135","86470","75570"
"In post","2021","No function","Department for International Trade","SEO/HEO","HEO","440","435","32580","32120"
"In post","2021","No function","Department for International Trade","SEO/HEO","SEO","375","370","38780","38540"
"In post","2021","No function","Department for Transport","AA/AO","AA","1230","955","18100","18060"
"In post","2021","No function","Department for Transport","AA/AO","AO","4125","3680","22870","21590"
"In post","2021","No function","Department for Transport","EO","EO","3400","3180","28210","26780"
"In post","2021","No function","Department for Transport","G6/G7","G6","290","280","71360","66230"
"In post","2021","No function","Department for Transport","G6/G7","G7","690","675","57800","54760"
"In post","2021","No function","Department for Transport","SCS level","SCS level","135","130","88350","79860"
"In post","2021","No function","Department for Transport","SEO/HEO","HEO","1305","1275","34190","34710"
"In post","2021","No function","Department for Transport","SEO/HEO","SEO","795","780","43860","42890"
"In post","2021","No function","Department for Work and Pensions","AA/AO","AO","240","215","22150","22160"
"In post","2021","No function","Department for Work and Pensions","EO","EO","380","355","28020","27740"
"In post","2021","No function","Department for Work and Pensions","G6/G7","G6","70","65","70870","67060"
"In post","2021","No function","Department for Work and Pensions","G6/G7","G7","340","325","59830","57510"
"In post","2021","No function","Department for Work and Pensions","SCS level","SCS level","30","30","87300","80000"
"In post","2021","No function","Department for Work and Pensions","SEO/HEO","HEO","295","275","33120","31710"
"In post","2021","No function","Department for Work and Pensions","SEO/HEO","SEO","850","810","50080","46320"
"In post","2021","No function","Department of Health and Social Care","AA/AO","AA","140","120","20030","19270"
"In post","2021","No function","Department of Health and Social Care","AA/AO","AO","745","655","21380","21570"
"In post","2021","No function","Department of Health and Social Care","EO","EO","1105","1020","26170","26880"
"In post","2021","No function","Department of Health and Social Care","G6/G7","G6","735","695","69550","66280"
"In post","2021","No function","Department of Health and Social Care","G6/G7","G7","1760","1680","53230","53160"
"In post","2021","No function","Department of Health and Social Care","SCS level","SCS level","630","560","103880","98480"
"In post","2021","No function","Department of Health and Social Care","SEO/HEO","HEO","1665","1550","32080","32330"
"In post","2021","No function","Department of Health and Social Care","SEO/HEO","SEO","1625","1495","40090","40070"
"In post","2021","No function","ESTYN","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","ESTYN","EO","EO","15","15","28090","28850"
"In post","2021","No function","ESTYN","G6/G7","G6","65","60","74480","74730"
"In post","2021","No function","ESTYN","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","ESTYN","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","No function","Food Standards Agency","EO","EO","400","385","27260","26750"
"In post","2021","No function","Food Standards Agency","G6/G7","G6","25","25","63530","61210"
"In post","2021","No function","Food Standards Agency","G6/G7","G7","100","100","54170","55300"
"In post","2021","No function","Food Standards Agency","SCS level","SCS level","10","10","82490","78080"
"In post","2021","No function","Food Standards Agency","SEO/HEO","HEO","195","195","31830","30840"
"In post","2021","No function","Food Standards Agency","SEO/HEO","SEO","215","210","39700","39230"
"In post","2021","No function","Foreign, Commonwealth and Development Office","AA/AO","AO","295","285","26240","24750"
"In post","2021","No function","Foreign, Commonwealth and Development Office","EO","EO","395","390","30890","30430"
"In post","2021","No function","Foreign, Commonwealth and Development Office","G6/G7","G6","385","380","66960","66330"
"In post","2021","No function","Foreign, Commonwealth and Development Office","G6/G7","G7","810","800","56780","56090"
"In post","2021","No function","Foreign, Commonwealth and Development Office","SCS level","SCS level","355","350","87410","78010"
"In post","2021","No function","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","1165","1155","35770","34980"
"In post","2021","No function","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","275","270","43380","43050"
"In post","2021","No function","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Land Registry","AA/AO","AO","1765","1670","22490","22350"
"In post","2021","No function","HM Land Registry","EO","EO","1860","1610","27250","27130"
"In post","2021","No function","HM Land Registry","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","No function","HM Land Registry","G6/G7","G7","35","35","58160","56750"
"In post","2021","No function","HM Land Registry","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","No function","HM Land Registry","SEO/HEO","HEO","970","835","34030","33840"
"In post","2021","No function","HM Land Registry","SEO/HEO","SEO","390","350","41020","40860"
"In post","2021","No function","HM Revenue and Customs","AA/AO","AA","675","510","20090","20070"
"In post","2021","No function","HM Revenue and Customs","AA/AO","AO","14010","12150","20650","20140"
"In post","2021","No function","HM Revenue and Customs","EO","EO","5990","5420","26230","25560"
"In post","2021","No function","HM Revenue and Customs","G6/G7","G6","655","620","66750","64670"
"In post","2021","No function","HM Revenue and Customs","G6/G7","G7","1930","1855","53520","52580"
"In post","2021","No function","HM Revenue and Customs","SCS level","SCS level","125","125","83370","78000"
"In post","2021","No function","HM Revenue and Customs","SEO/HEO","HEO","6140","5810","32690","31810"
"In post","2021","No function","HM Revenue and Customs","SEO/HEO","SEO","2000","1905","39100","38630"
"In post","2021","No function","HM Treasury","AA/AO","AO","25","20","23450","23500"
"In post","2021","No function","HM Treasury","EO","EO","160","160","27270","26780"
"In post","2021","No function","HM Treasury","G6/G7","G6","205","200","65730","63410"
"In post","2021","No function","HM Treasury","G6/G7","G7","485","475","54590","52840"
"In post","2021","No function","HM Treasury","SCS level","SCS level","135","130","84780","77000"
"In post","2021","No function","HM Treasury","SEO/HEO","HEO","610","610","33910","32320"
"In post","2021","No function","Ministry of Defence","AA/AO","AA","25","25","16300","16990"
"In post","2021","No function","Ministry of Defence","AA/AO","AO","135","135","19760","20170"
"In post","2021","No function","Ministry of Defence","EO","EO","280","265","26250","26740"
"In post","2021","No function","Ministry of Defence","G6/G7","G6","100","95","68160","67120"
"In post","2021","No function","Ministry of Defence","G6/G7","G7","1115","1075","49670","46550"
"In post","2021","No function","Ministry of Defence","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Defence","SEO/HEO","HEO","825","805","29800","28650"
"In post","2021","No function","Ministry of Defence","SEO/HEO","SEO","655","635","38340","37320"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","AA/AO","AA","10","10","19040","19040"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","AA/AO","AO","185","170","22410","22560"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","EO","EO","285","275","27980","27850"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","G6/G7","G6","435","400","64400","63470"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","G6/G7","G7","665","645","52470","53130"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","SCS level","SCS level","100","95","86030","76700"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","495","480","33070","33210"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","350","345","39960","39600"
"In post","2021","No function","Ministry of Justice","AA/AO","AA","7885","7245","20380","20600"
"In post","2021","No function","Ministry of Justice","AA/AO","AO","32385","30105","25430","24440"
"In post","2021","No function","Ministry of Justice","EO","EO","9475","9020","28450","27380"
"In post","2021","No function","Ministry of Justice","G6/G7","G6","235","230","83730","84390"
"In post","2021","No function","Ministry of Justice","G6/G7","G7","960","935","58770","57530"
"In post","2021","No function","Ministry of Justice","SCS level","SCS level","175","170","89320","83000"
"In post","2021","No function","Ministry of Justice","SEO/HEO","HEO","5300","5045","33830","33940"
"In post","2021","No function","Ministry of Justice","SEO/HEO","SEO","2760","2675","46180","46600"
"In post","2021","No function","Ministry of Justice","Unknown","Unknown","12010","11095","29870","28320"
"In post","2021","No function","National Crime Agency","AA/AO","AO","250","235","23950","24220"
"In post","2021","No function","National Crime Agency","EO","EO","2295","2245","33640","34140"
"In post","2021","No function","National Crime Agency","G6/G7","G6","55","55","74780","74010"
"In post","2021","No function","National Crime Agency","G6/G7","G7","180","180","62770","60990"
"In post","2021","No function","National Crime Agency","SCS level","SCS level","25","25","114650","95000"
"In post","2021","No function","National Crime Agency","SEO/HEO","HEO","1340","1315","42280","42330"
"In post","2021","No function","National Crime Agency","SEO/HEO","SEO","585","575","50940","48900"
"In post","2021","No function","Northern Ireland Office","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","EO","EO","15","15","26420","26410"
"In post","2021","No function","Northern Ireland Office","G6/G7","G7","40","40","54310","52850"
"In post","2021","No function","Northern Ireland Office","SCS level","SCS level","15","15","88050","77440"
"In post","2021","No function","Northern Ireland Office","SEO/HEO","HEO","15","15","30590","31470"
"In post","2021","No function","Northern Ireland Office","SEO/HEO","SEO","35","35","37190","36800"
"In post","2021","No function","Office for Standards in Education","AA/AO","AO","205","185","21240","21160"
"In post","2021","No function","Office for Standards in Education","EO","EO","140","135","26380","25880"
"In post","2021","No function","Office for Standards in Education","G6/G7","G6","90","90","84010","85550"
"In post","2021","No function","Office for Standards in Education","G6/G7","G7","395","385","72530","75500"
"In post","2021","No function","Office for Standards in Education","SCS level","SCS level","20","20","113440","109300"
"In post","2021","No function","Office for Standards in Education","SEO/HEO","HEO","85","80","32730","32010"
"In post","2021","No function","Office for Standards in Education","SEO/HEO","SEO","405","390","49240","51360"
"In post","2021","No function","Office of Gas and Electricity Markets","AA/AO","AO","45","45","19450","18780"
"In post","2021","No function","Office of Gas and Electricity Markets","EO","EO","225","225","25450","24650"
"In post","2021","No function","Office of Gas and Electricity Markets","G6/G7","G6","55","55","76230","76490"
"In post","2021","No function","Office of Gas and Electricity Markets","G6/G7","G7","210","205","54960","53510"
"In post","2021","No function","Office of Gas and Electricity Markets","SCS level","SCS level","30","25","100220","91560"
"In post","2021","No function","Office of Gas and Electricity Markets","SEO/HEO","HEO","200","200","34150","34240"
"In post","2021","No function","Office of Gas and Electricity Markets","SEO/HEO","SEO","95","90","39810","39760"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","EO","EO","20","20","24340","24510"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","G6/G7","G6","15","15","66680","65550"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","G6/G7","G7","60","60","49310","47880"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","SCS level","SCS level","15","15","100240","87910"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","50","50","32800","32380"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","35","35","39770","38760"
"In post","2021","No function","Office of Rail and Road","AA/AO","AO","10","10","23930","23260"
"In post","2021","No function","Office of Rail and Road","EO","EO","10","10","29210","29510"
"In post","2021","No function","Office of Rail and Road","G6/G7","G6","20","15","75010","74530"
"In post","2021","No function","Office of Rail and Road","G6/G7","G7","115","110","60200","60020"
"In post","2021","No function","Office of Rail and Road","SCS level","SCS level","10","10","114180","101190"
"In post","2021","No function","Office of Rail and Road","SEO/HEO","HEO","30","30","34350","34650"
"In post","2021","No function","Office of Rail and Road","SEO/HEO","SEO","30","25","44900","45030"
"In post","2021","No function","Other Cabinet Office Agencies","AA/AO","AO","25","25","19640","18870"
"In post","2021","No function","Other Cabinet Office Agencies","EO","EO","25","25","23430","22230"
"In post","2021","No function","Other Cabinet Office Agencies","G6/G7","G6","20","20","62100","61650"
"In post","2021","No function","Other Cabinet Office Agencies","G6/G7","G7","50","50","51470","50030"
"In post","2021","No function","Other Cabinet Office Agencies","SCS level","SCS level","5","5","[c]","[c]"
