"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Bedfordshire and Hertfordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Bedfordshire and Hertfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Devon","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Anglia","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Anglia","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Wales","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Essex","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Essex","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Greater Manchester","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Greater Manchester","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - East","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Merseyside","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Merseyside","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Merseyside","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northern Ireland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - West and North West","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South Yorkshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Southern Scotland","AA/AO","10","[c]","[c]","[c]"
