"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Female","35","35","42100","39370"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Male","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","London","Female","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","London","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","London","Female","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","London","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","London","Female","125","115","30950","31060"
"In post","2021","Other ethnicity","Department for Work and Pensions","London","Male","70","70","35870","31060"
"In post","2021","Other ethnicity","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Outside London","Female","150","135","27450","27570"
"In post","2021","Other ethnicity","Department for Work and Pensions","Outside London","Male","130","120","29360","27570"
"In post","2021","Other ethnicity","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","London","Female","60","55","52660","43000"
"In post","2021","Other ethnicity","Department of Health and Social Care","London","Male","40","40","53810","52860"
"In post","2021","Other ethnicity","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Female","35","35","42760","37560"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Male","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","London","Female","45","45","40380","36160"
"In post","2021","Other ethnicity","HM Revenue and Customs","London","Male","35","35","43570","36160"
"In post","2021","Other ethnicity","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Revenue and Customs","Outside London","Female","70","60","29510","25560"
"In post","2021","Other ethnicity","HM Revenue and Customs","Outside London","Male","70","65","31800","26850"
"In post","2021","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","London","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","London","Female","75","70","35430","29410"
