"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education","London","G7","Heterosexual / straight","20","[c]","[c]","[c]"
