"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","Valuation Office Agency","Property","London","35","[c]","35610","29410"
"Leaver CS","2021","Property","Valuation Office Agency","Property","Outside London","170","[c]","30730","26000"
"Leaver CS","2021","Property","Vehicle Certification Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cabinet Office (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Cabinet Office (excl. agencies)","Unknown","Outside London","35","[c]","28320","26670"
"Leaver CS","2021","Security","Cabinet Office (excl. agencies)","Unknown","Unknown","10","[c]","24090","23850"
"Leaver CS","2021","Security","Companies House","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Defence Science and Technology Laboratory","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for International Development","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Driver and Vehicle Licensing Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","FCDO Services","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","FCDO Services","Security","Outside London","15","[c]","38350","30630"
"Leaver CS","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Government Actuary's Department","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","HM Prison and Probation Service","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","HM Prison and Probation Service","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ministry of Defence (excl. agencies)","Security","London","20","[c]","28810","22690"
"Leaver CS","2021","Security","Ministry of Defence (excl. agencies)","Security","Outside London","325","[c]","29350","26100"
"Leaver CS","2021","Security","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Ministry of Defence (excl. agencies)","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","National Savings and Investments","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","United Kingdom Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Unknown","Outside London","10","[c]","27570","22230"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Unknown","London","10","[c]","46250","32950"
"Leaver CS","2021","Unknown","Charity Commission","Unknown","Outside London","20","[c]","38050","37910"
"Leaver CS","2021","Unknown","Crown Commercial Service","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Commercial","Outside London","10","[c]","40840","37860"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Communications","London","15","[c]","31170","28500"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Communications","Outside London","10","[c]","28050","25000"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","Outside London","30","[c]","35770","34150"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Finance","Outside London","15","[c]","42630","39920"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Operational Delivery","London","10","[c]","46030","40860"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Operational Delivery","Outside London","20","[c]","45230","46180"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Policy","London","95","[c]","50180","53420"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Policy","Outside London","40","[c]","41250","38000"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Unknown","London","85","[c]","42310","35230"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Unknown","Outside London","15","[c]","46640","31070"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","London","490","[c]","32330","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Outside London","3855","[c]","25710","25490"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","50","[c]","25410","26890"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Operational Delivery","Outside London","20","[c]","42360","36870"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Unknown","Outside London","20","[c]","63420","69160"
"Leaver CS","2021","Unknown","FCDO Services","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Unknown","Outside London","10","[c]","38090","35900"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","London","605","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","4500","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Communications","London","10","[c]","[c]","[c]"
