"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Attorney General's Departments","G7","Male","95","[c]","51590","50500"
"New entrant CS","2021","White","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","HEO","Female","70","[c]","39520","40000"
"New entrant CS","2021","White","Attorney General's Departments","HEO","Male","45","[c]","39190","38000"
"New entrant CS","2021","White","Attorney General's Departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","AO","Female","30","[c]","22310","21720"
"New entrant CS","2021","White","Cabinet Office","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","EO","Female","80","[c]","26740","27500"
"New entrant CS","2021","White","Cabinet Office","EO","Male","65","[c]","26990","27500"
"New entrant CS","2021","White","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","G7","Female","40","[c]","54640","54700"
"New entrant CS","2021","White","Cabinet Office","G7","Male","50","[c]","54890","54700"
"New entrant CS","2021","White","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","HEO","Female","60","[c]","33750","34550"
"New entrant CS","2021","White","Cabinet Office","HEO","Male","55","[c]","33920","34550"
"New entrant CS","2021","White","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AO","Female","55","[c]","21930","20880"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AO","Male","30","[c]","22230","20880"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","EO","Female","90","[c]","26320","26860"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","EO","Male","70","[c]","26580","25270"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G7","Female","35","[c]","53740","53380"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G7","Male","40","[c]","53160","53380"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","HEO","Female","140","[c]","33340","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","HEO","Male","145","[c]","33320","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SEO","Female","70","[c]","40520","40050"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SEO","Male","55","[c]","40560","40050"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","EO","Female","35","[c]","27360","26180"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G7","Male","30","[c]","55160","51730"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","HEO","Female","80","[c]","35840","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","HEO","Male","65","[c]","35390","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","EO","Female","75","[c]","26010","25000"
"New entrant CS","2021","White","Department for Education","EO","Male","35","[c]","25760","25000"
"New entrant CS","2021","White","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Department for Education","G7","Female","30","[c]","51320","49860"
"New entrant CS","2021","White","Department for Education","G7","Male","20","[c]","[c]","[c]"
