"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","London","Female","50","[c]","42160","41350"
"Leaver Dept.","2021","Undeclared","No function","London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Outside London","Female","45","[c]","24910","22080"
"Leaver Dept.","2021","Undeclared","No function","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","London","Female","80","[c]","42070","41390"
"Leaver Dept.","2021","Undeclared","Unknown","London","Male","55","[c]","40690","35430"
"Leaver Dept.","2021","Undeclared","Unknown","Outside London","Female","65","[c]","29930","27570"
"Leaver Dept.","2021","Undeclared","Unknown","Outside London","Male","90","[c]","29430","27570"
"Leaver Dept.","2021","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","London","Female","45","[c]","40610","38680"
"Leaver Dept.","2021","Unknown","Communications","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","London","Female","385","[c]","42310","37410"
"Leaver Dept.","2021","Unknown","No function","London","Male","330","[c]","43610","38450"
"Leaver Dept.","2021","Unknown","No function","Outside London","Female","200","[c]","29170","24250"
"Leaver Dept.","2021","Unknown","No function","Outside London","Male","175","[c]","28770","24250"
"Leaver Dept.","2021","Unknown","No function","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Unknown","Female","195","[c]","32750","32000"
"Leaver Dept.","2021","Unknown","No function","Unknown","Male","170","[c]","33010","32000"
"Leaver Dept.","2021","Unknown","Project Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Outside London","Male","35","[c]","38780","36370"
"Leaver Dept.","2021","Unknown","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","London","Male","5","[c]","[c]","[c]"
