"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Department for Transport","SEO/HEO","SEO","90","[c]","41940","42470"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","AA/AO","AO","4250","[c]","21650","21010"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","EO","EO","7905","[c]","28580","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","G6/G7","G7","100","[c]","54740","54840"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","HEO","215","[c]","33110","31990"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","SEO/HEO","SEO","115","[c]","40340","38880"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","AA","50","[c]","19620","18850"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","AA/AO","AO","300","[c]","20730","19630"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","EO","EO","300","[c]","25380","25300"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","G6","50","[c]","67880","66000"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","G6/G7","G7","150","[c]","52950","52610"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SCS level","SCS level","55","[c]","92270","86780"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","HEO","460","[c]","31630","31370"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","SEO/HEO","SEO","350","[c]","39310","38890"
"New entrant CS","2021","Declared non-disabled","ESTYN","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","AA/AO","AO","905","[c]","20360","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","EO","EO","400","[c]","25680","25560"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","HEO","260","[c]","32440","31810"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","SEO/HEO","SEO","65","[c]","39430","38630"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","AA/AO","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","EO","EO","60","[c]","25250","24300"
"New entrant CS","2021","Declared non-disabled","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","SEO/HEO","HEO","155","[c]","31360","32320"
"New entrant CS","2021","Declared non-disabled","HM Treasury","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","AA/AO","AA","40","[c]","20130","22210"
"New entrant CS","2021","Declared non-disabled","Home Office","AA/AO","AO","85","[c]","22100","21430"
"New entrant CS","2021","Declared non-disabled","Home Office","EO","EO","155","[c]","26190","24890"
"New entrant CS","2021","Declared non-disabled","Home Office","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","SEO/HEO","HEO","35","[c]","34670","35070"
"New entrant CS","2021","Declared non-disabled","Home Office","SEO/HEO","SEO","40","[c]","42170","41960"
"New entrant CS","2021","Declared non-disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","AA/AO","AA","325","[c]","19200","19560"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","AA/AO","AO","655","[c]","22640","20920"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","EO","EO","630","[c]","25950","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","G6/G7","G7","140","[c]","57710","55000"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","SEO/HEO","HEO","555","[c]","32330","33000"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","SEO/HEO","SEO","350","[c]","41090","40000"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Unknown","Unknown","170","[c]","37560","33600"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","AA/AO","AO","35","[c]","22060","21270"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","EO","EO","50","[c]","26830","27850"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","G6/G7","G7","45","[c]","51610","53130"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","70","[c]","31840","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","40","[c]","39110","39600"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","AA/AO","AA","675","[c]","20190","20600"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","AA/AO","AO","2130","[c]","23340","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","EO","EO","255","[c]","24660","24620"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","G6/G7","G7","100","[c]","56720","55000"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","SEO/HEO","HEO","275","[c]","29010","28600"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","SEO/HEO","SEO","185","[c]","38140","36800"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Unknown","Unknown","875","[c]","23070","22920"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","EO","EO","35","[c]","32510","32770"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","G6/G7","G7","50","[c]","73040","75500"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","SEO/HEO","SEO","45","[c]","46440","46360"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","AO","30","[c]","19350","19000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","EO","105","[c]","24850","23450"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","G7","40","[c]","58500","57030"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","HEO","45","[c]","34140","34000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
