"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Food Standards Agency","York","Outside London","105","105","37400","36540"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","225","220","29870","24750"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Overseas","Overseas","1475","1470","51690","52840"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Westminster","London","1975","1940","47170","39260"
"In post","2021","No function","HM Land Registry","Coventry","Outside London","230","200","28480","27130"
"In post","2021","No function","HM Land Registry","Croydon","London","225","210","34950","30600"
"In post","2021","No function","HM Land Registry","Dorset CC","Outside London","270","240","27970","27130"
"In post","2021","No function","HM Land Registry","Durham CC","Outside London","660","605","27280","27130"
"In post","2021","No function","HM Land Registry","Gloucestershire","Outside London","295","255","28530","27130"
"In post","2021","No function","HM Land Registry","Kingston upon Hull, City of","Outside London","315","285","27880","27130"
"In post","2021","No function","HM Land Registry","Leicester","Outside London","285","260","27880","27130"
"In post","2021","No function","HM Land Registry","Mid Lancashire","Outside London","375","340","27700","27130"
"In post","2021","No function","HM Land Registry","Nottingham","Outside London","410","370","28650","27130"
"In post","2021","No function","HM Land Registry","Peterborough","Outside London","245","220","29040","27130"
"In post","2021","No function","HM Land Registry","Plymouth","Outside London","325","285","27640","27130"
"In post","2021","No function","HM Land Registry","Swansea","Outside London","675","600","28140","27130"
"In post","2021","No function","HM Land Registry","Telford and Wrekin","Outside London","305","280","27240","27130"
"In post","2021","No function","HM Land Registry","Wirral","Outside London","420","370","28270","27130"
"In post","2021","No function","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Angus and Dundee City","Outside London","290","265","23250","21400"
"In post","2021","No function","HM Revenue and Customs","Belfast","Outside London","1485","1370","27210","25560"
"In post","2021","No function","HM Revenue and Customs","Berkshire","Outside London","195","180","35270","32520"
"In post","2021","No function","HM Revenue and Customs","Birmingham","Outside London","1370","1290","32160","31810"
"In post","2021","No function","HM Revenue and Customs","Bradford","Outside London","610","530","27000","21440"
"In post","2021","No function","HM Revenue and Customs","Bristol, City of","Outside London","680","640","33750","31810"
"In post","2021","No function","HM Revenue and Customs","Camden and City of London","London","200","190","40370","36160"
"In post","2021","No function","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","2345","2135","26890","21440"
"In post","2021","No function","HM Revenue and Customs","City of Edinburgh","Outside London","950","895","30250","28130"
"In post","2021","No function","HM Revenue and Customs","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Croydon","London","1020","965","39030","36160"
"In post","2021","No function","HM Revenue and Customs","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Dudley","Outside London","45","45","21910","20140"
"In post","2021","No function","HM Revenue and Customs","Durham CC","Outside London","500","445","22750","20940"
"In post","2021","No function","HM Revenue and Customs","Ealing","London","10","10","29660","25630"
"In post","2021","No function","HM Revenue and Customs","East Kent","Outside London","25","20","26160","21440"
"In post","2021","No function","HM Revenue and Customs","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Glasgow City","Outside London","1065","980","29290","25560"
"In post","2021","No function","HM Revenue and Customs","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Greater Manchester South West","Outside London","1900","1750","26700","21440"
"In post","2021","No function","HM Revenue and Customs","Gwynedd","Outside London","15","15","22530","21440"
"In post","2021","No function","HM Revenue and Customs","Hackney and Newham","London","705","655","38440","36160"
"In post","2021","No function","HM Revenue and Customs","Harrow and Hillingdon","London","35","35","28860","24120"
"In post","2021","No function","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Leeds","Outside London","1180","1115","29580","25560"
"In post","2021","No function","HM Revenue and Customs","Leicester","Outside London","400","350","25410","21440"
"In post","2021","No function","HM Revenue and Customs","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Liverpool","Outside London","1460","1345","29710","25560"
"In post","2021","No function","HM Revenue and Customs","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Manchester","Outside London","875","835","31800","31810"
"In post","2021","No function","HM Revenue and Customs","Mid Kent","Outside London","10","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Mid Lancashire","Outside London","1350","1175","23880","21440"
"In post","2021","No function","HM Revenue and Customs","Milton Keynes","Outside London","135","135","23190","20140"
"In post","2021","No function","HM Revenue and Customs","North Lanarkshire","Outside London","125","120","25640","20140"
"In post","2021","No function","HM Revenue and Customs","Nottingham","Outside London","1425","1335","32620","31810"
"In post","2021","No function","HM Revenue and Customs","Peterborough","Outside London","10","10","39790","35000"
"In post","2021","No function","HM Revenue and Customs","Portsmouth","Outside London","810","700","25830","21440"
"In post","2021","No function","HM Revenue and Customs","Sefton","Outside London","1725","1520","24280","21260"
"In post","2021","No function","HM Revenue and Customs","Sheffield","Outside London","15","10","34140","31810"
