"Status","Year","Function_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Croydon","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Croydon","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Solihull","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Birmingham","Outside London","Female","60","[c]","20140","20140"
"New entrant CS","2021","Debt","Birmingham","Outside London","Male","35","[c]","20140","20140"
"New entrant CS","2021","Debt","Bradford","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Bradford","Outside London","Male","40","[c]","20140","20140"
"New entrant CS","2021","Debt","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","City of Edinburgh","Outside London","Female","135","[c]","20340","20140"
"New entrant CS","2021","Debt","City of Edinburgh","Outside London","Male","130","[c]","20420","20140"
"New entrant CS","2021","Debt","Croydon","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Croydon","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Liverpool","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Liverpool","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","South Lanarkshire","Outside London","Female","60","[c]","20140","20140"
"New entrant CS","2021","Debt","South Lanarkshire","Outside London","Male","45","[c]","20140","20140"
"New entrant CS","2021","Debt","Tyneside","Outside London","Female","170","[c]","20270","20140"
"New entrant CS","2021","Debt","Tyneside","Outside London","Male","150","[c]","20500","20140"
"New entrant CS","2021","Digital, Data & Technology","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Belfast","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","Outside London","Male","35","[c]","41830","37300"
"New entrant CS","2021","Digital, Data & Technology","Bradford","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bradford","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","Outside London","Female","45","[c]","35900","36500"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","Outside London","Male","60","[c]","38520","36760"
"New entrant CS","2021","Digital, Data & Technology","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Buckinghamshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","City of Edinburgh","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Coventry","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Coventry","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Croydon","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Croydon","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon CC","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon CC","Outside London","Male","40","[c]","31310","30930"
"New entrant CS","2021","Digital, Data & Technology","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Durham CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Durham CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
