"Status","Year","Ethnicity","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","AA/AO","50","[c]","18940","18200"
"New entrant CS","2021","Undeclared","Westminster","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","G6/G7","35","[c]","58100","56030"
"New entrant CS","2021","Undeclared","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","SEO/HEO","65","[c]","35230","34020"
"New entrant CS","2021","Undeclared","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","40","[c]","23040","20810"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","AA/AO","65","[c]","21880","22850"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","95","[c]","21330","19040"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","55","[c]","36230","37400"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","AA/AO","50","[c]","23260","21500"
"New entrant CS","2021","Unknown","Bedford","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","AA/AO","115","[c]","20210","20140"
"New entrant CS","2021","Unknown","Belfast","EO","45","[c]","25560","25560"
"New entrant CS","2021","Unknown","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","AA/AO","55","[c]","25600","25540"
"New entrant CS","2021","Unknown","Berkshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","AA/AO","75","[c]","27030","28720"
"New entrant CS","2021","Unknown","Bexley and Greenwich","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","AA/AO","225","[c]","20190","20140"
"New entrant CS","2021","Unknown","Birmingham","EO","95","[c]","25030","25560"
"New entrant CS","2021","Unknown","Birmingham","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","SEO/HEO","65","[c]","34850","31810"
"New entrant CS","2021","Unknown","Birmingham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","AA/AO","75","[c]","20980","21010"
"New entrant CS","2021","Unknown","Blackpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","AA/AO","65","[c]","20150","20140"
"New entrant CS","2021","Unknown","Bradford","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","AA/AO","70","[c]","20820","20600"
"New entrant CS","2021","Unknown","Bristol, City of","EO","60","[c]","25720","25560"
"New entrant CS","2021","Unknown","Bristol, City of","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","SEO/HEO","80","[c]","33990","32540"
"New entrant CS","2021","Unknown","Bristol, City of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","EO","10","[c]","[c]","[c]"
