"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","270","270","37730","32480"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","155","145","43160","39250"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","105","105","48970","46660"
"In post","2021","Office of Rail and Road","Office of Rail and Road","London","Female","90","85","50940","49580"
"In post","2021","Office of Rail and Road","Office of Rail and Road","London","Male","120","115","58950","57110"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Female","45","45","45890","48240"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Outside London","Male","75","70","55440","58960"
"In post","2021","Office of the Public Guardian","Ministry of Justice","London","Female","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Female","790","710","21990","19930"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Outside London","Male","620","595","22060","19930"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Female","30","30","38960","35110"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Female","385","345","40110","34860"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","Male","470","435","46130","47660"
"In post","2021","Public Health England","Department of Health and Social Care","London","Female","2030","1850","45600","40070"
"In post","2021","Public Health England","Department of Health and Social Care","London","Male","945","890","50640","45240"
"In post","2021","Public Health England","Department of Health and Social Care","Outside London","Female","2760","2455","39180","34650"
"In post","2021","Public Health England","Department of Health and Social Care","Outside London","Male","1170","1120","46660","38240"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Female","15","15","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","London","Male","25","25","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Outside London","Female","580","545","32830","30080"
"In post","2021","Registers of Scotland","Scottish Government","Outside London","Male","580","570","32930","30080"
"In post","2021","Revenue Scotland","Scottish Government","Outside London","Female","30","30","43160","35110"
"In post","2021","Revenue Scotland","Scottish Government","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","165","165","33120","32700"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","1670","1670","38060","34460"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","1240","1080","26110","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","935","910","27200","24920"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Female","20","20","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","Male","15","15","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Female","50","50","47490","48930"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","Male","30","30","48790","46600"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","1210","1075","27580","22820"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","590","560","28630","22820"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","Outside London","Female","95","85","30690","29650"
"In post","2021","Scottish Forestry","Scottish Government","Outside London","Male","95","90","39880","37530"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","London","Female","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","London","Male","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Female","4285","4025","42510","38540"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Outside London","Male","3500","3430","43600","39110"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","Outside London","Female","30","30","53700","61010"
"In post","2021","Scottish Housing Regulator","Scottish Government","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","Outside London","Female","1520","1435","30120","28410"
"In post","2021","Scottish Prison Service","Scottish Government","Outside London","Male","2965","2770","32590","33650"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Female","155","135","28590","26160"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Outside London","Male","130","125","30910","26160"
"In post","2021","Serious Fraud Office","Attorney General's Departments","London","Female","215","210","45630","40170"
"In post","2021","Serious Fraud Office","Attorney General's Departments","London","Male","275","270","46720","41200"
"In post","2021","Social Security Scotland","Scottish Government","Outside London","Female","655","625","30650","26160"
"In post","2021","Social Security Scotland","Scottish Government","Outside London","Male","480","475","32930","28170"
"In post","2021","Standards and Testing Agency","Department for Education","London","Female","30","30","47690","45850"
"In post","2021","Standards and Testing Agency","Department for Education","London","Male","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Outside London","Female","55","50","41600","36960"
"In post","2021","Standards and Testing Agency","Department for Education","Outside London","Male","30","30","38370","36370"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Female","130","120","28540","24910"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","Outside London","Male","110","110","31230","27150"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
