"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","No function","Planning","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","50-59","No function","Planning","Inner London - West","20","20","53260","53500"
"In post","2021","50-59","No function","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Planning Inspectors","East Wales","10","10","[c]","[c]"
"In post","2021","50-59","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","115","105","59020","58810"
"In post","2021","50-59","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","50-59","No function","Policy","Cheshire","10","10","50190","48620"
"In post","2021","50-59","No function","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Derbyshire and Nottinghamshire","40","40","45670","42580"
"In post","2021","50-59","No function","Policy","Devon","15","15","40390","37240"
"In post","2021","50-59","No function","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","East Anglia","20","20","39430","32220"
"In post","2021","50-59","No function","Policy","East Wales","30","30","42300","39350"
"In post","2021","50-59","No function","Policy","Eastern Scotland","10","10","44060","41610"
"In post","2021","50-59","No function","Policy","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","43810","37360"
"In post","2021","50-59","No function","Policy","Greater Manchester","65","65","43750","37100"
"In post","2021","50-59","No function","Policy","Hampshire and Isle of Wight","35","35","42840","41090"
"In post","2021","50-59","No function","Policy","Herefordshire, Worcestershire and Warwickshire","10","10","53410","51590"
"In post","2021","50-59","No function","Policy","Inner London - East","40","40","54430","50240"
"In post","2021","50-59","No function","Policy","Inner London - West","2120","2075","52290","52850"
"In post","2021","50-59","No function","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","Merseyside","30","30","41810","39330"
"In post","2021","50-59","No function","Policy","North Eastern Scotland","30","30","52440","49670"
"In post","2021","50-59","No function","Policy","North Yorkshire","55","55","41400","35910"
"In post","2021","50-59","No function","Policy","Northern Ireland","15","15","47560","39300"
"In post","2021","50-59","No function","Policy","Northumberland and Tyne and Wear","25","25","46550","43420"
"In post","2021","50-59","No function","Policy","Outer London - South","95","90","38280","31180"
"In post","2021","50-59","No function","Policy","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","50-59","No function","Policy","Overseas","365","365","59610","56800"
"In post","2021","50-59","No function","Policy","Shropshire and Staffordshire","15","15","36630","39490"
"In post","2021","50-59","No function","Policy","South Yorkshire","105","100","43520","38400"
"In post","2021","50-59","No function","Policy","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","50-59","No function","Policy","Tees Valley and Durham","65","60","37930","36500"
"In post","2021","50-59","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Policy","West Central Scotland","10","10","[c]","[c]"
"In post","2021","50-59","No function","Policy","West Midlands","85","80","45350","37100"
"In post","2021","50-59","No function","Policy","West Wales and The Valleys","50","45","32420","32020"
"In post","2021","50-59","No function","Policy","West Yorkshire","135","130","49500","49530"
"In post","2021","50-59","No function","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Inner London - West","30","30","51570","41630"
"In post","2021","50-59","No function","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Project Delivery","West Midlands","15","15","46530","47280"
"In post","2021","50-59","No function","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Devon","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","East Anglia","15","15","40720","32700"
"In post","2021","50-59","No function","Psychology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","East Yorkshire and Northern Lincolnshire","15","10","31820","27380"
"In post","2021","50-59","No function","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Kent","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Lancashire","15","15","33120","27380"
"In post","2021","50-59","No function","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","50-59","No function","Psychology","South Yorkshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","50-59","No function","Psychology","Tees Valley and Durham","10","10","37820","27380"
"In post","2021","50-59","No function","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Psychology","West Yorkshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","55","55","51940","52310"
"In post","2021","50-59","No function","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Cumbria","10","10","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Derbyshire and Nottinghamshire","100","90","49240","45870"
"In post","2021","50-59","No function","Science and Engineering","Devon","45","45","39630","39650"
"In post","2021","50-59","No function","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","East Anglia","25","20","41790","37780"
"In post","2021","50-59","No function","Science and Engineering","East Wales","75","70","55820","59720"
"In post","2021","50-59","No function","Science and Engineering","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","425","410","45570","46080"
"In post","2021","50-59","No function","Science and Engineering","Greater Manchester","30","25","41020","35970"
"In post","2021","50-59","No function","Science and Engineering","Hampshire and Isle of Wight","120","120","48860","47140"
"In post","2021","50-59","No function","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Inner London - East","50","45","60810","50740"
"In post","2021","50-59","No function","Science and Engineering","Inner London - West","45","45","54480","52290"
"In post","2021","50-59","No function","Science and Engineering","Kent","55","55","44140","46080"
"In post","2021","50-59","No function","Science and Engineering","Lancashire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Leicestershire, Rutland and Northamptonshire","15","15","46490","44500"
"In post","2021","50-59","No function","Science and Engineering","Lincolnshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Merseyside","40","35","46450","45870"
"In post","2021","50-59","No function","Science and Engineering","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","North Yorkshire","70","65","43600","37800"
"In post","2021","50-59","No function","Science and Engineering","Northern Ireland","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Outer London - West and North West","105","100","47240","46000"
"In post","2021","50-59","No function","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","Surrey, East and West Sussex","150","140","36570","33790"
"In post","2021","50-59","No function","Science and Engineering","West Central Scotland","5","5","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","West Midlands","50","45","44810","42480"
"In post","2021","50-59","No function","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Science and Engineering","West Yorkshire","20","20","55230","47090"
"In post","2021","50-59","No function","Security","Inner London - West","50","50","45420","43360"
"In post","2021","50-59","No function","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Social Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","50-59","No function","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Tax","Berkshire, Buckinghamshire and Oxfordshire","90","90","37600","35000"
"In post","2021","50-59","No function","Tax","Derbyshire and Nottinghamshire","245","235","37500","32100"
"In post","2021","50-59","No function","Tax","East Anglia","55","55","36180","32460"
"In post","2021","50-59","No function","Tax","East Wales","180","170","33740","31810"
"In post","2021","50-59","No function","Tax","Eastern Scotland","145","135","37290","31870"
"In post","2021","50-59","No function","Tax","Essex","45","45","31760","28130"
"In post","2021","50-59","No function","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","110","105","38830","35000"
"In post","2021","50-59","No function","Tax","Greater Manchester","250","240","36720","31870"
"In post","2021","50-59","No function","Tax","Hampshire and Isle of Wight","120","115","31580","31810"
"In post","2021","50-59","No function","Tax","Inner London - East","340","330","39960","36590"
"In post","2021","50-59","No function","Tax","Inner London - West","135","130","50250","41760"
"In post","2021","50-59","No function","Tax","Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Tax","Lancashire","30","25","33100","31840"
"In post","2021","50-59","No function","Tax","Leicestershire, Rutland and Northamptonshire","30","25","31800","31870"
"In post","2021","50-59","No function","Tax","Merseyside","265","250","34610","31810"
"In post","2021","50-59","No function","Tax","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Tax","Northern Ireland","135","125","35450","31810"
"In post","2021","50-59","No function","Tax","Northumberland and Tyne and Wear","195","185","35190","31810"
"In post","2021","50-59","No function","Tax","Outer London - South","235","225","42920","39800"
"In post","2021","50-59","No function","Tax","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","50-59","No function","Tax","Shropshire and Staffordshire","25","25","35990","33490"
"In post","2021","50-59","No function","Tax","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Tax","Southern Scotland","80","75","32520","31870"
"In post","2021","50-59","No function","Tax","Tees Valley and Durham","25","25","31730","31810"
"In post","2021","50-59","No function","Tax","West Central Scotland","125","115","38870","32100"
"In post","2021","50-59","No function","Tax","West Midlands","205","195","38360","35000"
"In post","2021","50-59","No function","Tax","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","50-59","No function","Tax","West Yorkshire","180","170","36860","31870"
"In post","2021","50-59","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Derbyshire and Nottinghamshire","15","15","30190","31810"
"In post","2021","50-59","No function","Unknown","East Anglia","5","5","[c]","[c]"
"In post","2021","50-59","No function","Unknown","East Wales","30","25","26780","20140"
"In post","2021","50-59","No function","Unknown","Eastern Scotland","15","15","35830","26560"
"In post","2021","50-59","No function","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","25460","25560"
"In post","2021","50-59","No function","Unknown","Greater Manchester","40","40","28530","25560"
"In post","2021","50-59","No function","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Inner London - East","15","15","47420","41760"
"In post","2021","50-59","No function","Unknown","Inner London - West","300","300","53600","48990"
"In post","2021","50-59","No function","Unknown","Lancashire","15","15","26110","20140"
"In post","2021","50-59","No function","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Merseyside","30","30","30820","21110"
"In post","2021","50-59","No function","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Northern Ireland","10","10","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Northumberland and Tyne and Wear","60","55","25870","20140"
"In post","2021","50-59","No function","Unknown","Outer London - South","20","20","45210","36670"
"In post","2021","50-59","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Southern Scotland","5","5","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","No function","Unknown","West Central Scotland","10","10","[c]","[c]"
"In post","2021","50-59","No function","Unknown","West Midlands","20","20","31830","31810"
"In post","2021","50-59","No function","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Unknown","West Yorkshire","25","20","25550","20140"
"In post","2021","50-59","No function","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Cumbria","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Devon","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","East Wales","10","10","50280","48620"
"In post","2021","50-59","No function","Veterinarian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Inner London - West","15","15","56870","52190"
"In post","2021","50-59","No function","Veterinarian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","West Midlands","5","5","[c]","[c]"
"In post","2021","50-59","No function","Veterinarian","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Dorset and Somerset","15","15","35210","31880"
"In post","2021","50-59","Project Delivery","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","48330","42970"
"In post","2021","50-59","Project Delivery","Commercial","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Lincolnshire","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","85","85","46060","45000"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Economics","Inner London - West","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","51960","48480"
"In post","2021","50-59","Project Delivery","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Inner London - West","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Finance","Southern Scotland","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","39630","37700"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","East Wales","10","10","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","Overseas","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Devon","55","50","43640","41900"
"In post","2021","50-59","Project Delivery","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","East Anglia","15","15","39500","35200"
"In post","2021","50-59","Project Delivery","Operational Delivery","East Wales","40","40","34390","29070"
"In post","2021","50-59","Project Delivery","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","42190","38190"
"In post","2021","50-59","Project Delivery","Operational Delivery","Greater Manchester","20","15","32190","28130"
"In post","2021","50-59","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","30","30","44270","46320"
"In post","2021","50-59","Project Delivery","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Inner London - East","20","20","40530","38160"
"In post","2021","50-59","Project Delivery","Operational Delivery","Inner London - West","65","65","43770","39230"
"In post","2021","50-59","Project Delivery","Operational Delivery","Kent","10","10","40870","46080"
"In post","2021","50-59","Project Delivery","Operational Delivery","Lancashire","40","35","28650","28130"
"In post","2021","50-59","Project Delivery","Operational Delivery","Lincolnshire","5","5","[c]","[c]"
"In post","2021","50-59","Project Delivery","Operational Delivery","Merseyside","30","30","29520","28130"
