"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","EO","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Lambeth","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lambeth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","EO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Leeds","EO","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Leeds","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Leeds","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Leeds","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","SEO/HEO","Female","75","70","33950","34090"
"In post","2021","Commercial","Leeds","SEO/HEO","Male","45","45","36010","36820"
"In post","2021","Commercial","Leeds","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Leicester","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","EO","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Liverpool","EO","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Liverpool","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Liverpool","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","SEO/HEO","Female","75","70","32610","34070"
"In post","2021","Commercial","Liverpool","SEO/HEO","Male","65","60","34070","34800"
"In post","2021","Commercial","Luton","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Luton","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","EO","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Manchester","EO","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Manchester","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Commercial","Manchester","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","SEO/HEO","Female","50","50","37190","36780"
"In post","2021","Commercial","Manchester","SEO/HEO","Male","35","35","35680","36500"
"In post","2021","Commercial","Medway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","EO","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","EO","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SEO/HEO","Female","25","25","[c]","[c]"
