"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","HEO","500","485","34590","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","SEO","175","170","42080","40580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Unknown","35","30","55090","53940"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","AA","40","40","18670","18800"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","AO","140","135","21240","20920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","EO","55","55","27540","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","HEO","30","30","34740","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","AA","65","65","19260","19560"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","AO","120","120","21170","20920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","EO","25","25","27390","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","HEO","15","10","34670","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","AA","10","10","20670","21030"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","AO","30","30","24370","24590"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","AA","55","55","22350","21800"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","AO","190","185","24410","25390"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","EO","155","155","30490","30370"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","G6","80","80","69470","69800"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","G7","190","190","60150","59730"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","HEO","270","265","37550","37640"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","SCS level","65","65","87740","77720"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","SEO","360","350","45390","45200"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","AA","25","20","19230","19560"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","AO","80","75","21420","21130"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","EO","25","25","27570","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","G7","10","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","HEO","20","20","34860","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","AA","20","20","19280","19560"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","AO","85","80","21470","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","EO","55","50","27090","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","G6","20","15","74500","74070"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","HEO","20","20","34650","33460"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","AA","30","30","18950","18780"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","AO","120","115","21310","20920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","EO","50","50","28550","26930"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G7","10","10","63250","54540"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","HEO","40","40","34840","34260"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO","40","35","42110","41720"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","AA","115","110","19220","19560"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","AO","300","290","21130","20920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","EO","105","105","28210","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","G7","20","15","70870","73760"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","HEO","50","45","35060","33500"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","SEO","25","25","45800","46580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","AA","20","20","19240","19560"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","AO","115","100","21600","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","EO","50","45","27170","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","HEO","35","35","33470","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Merseyside","SEO","15","15","40730","40580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Eastern Scotland","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","AA","140","135","18950","18800"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","AO","390","370","21470","21020"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","EO","175","170","28670","28190"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","G7","35","30","73990","79040"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","HEO","85","80","35480","34610"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","SEO","25","20","41600","40890"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","AA","100","95","19670","19550"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","AO","195","185","22210","22330"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","EO","45","40","29530","27680"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","G7","10","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","HEO","25","20","37110","37890"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","AA","20","20","19000","18800"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","AO","75","70","21400","21130"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","HEO","10","10","37410","38300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","AO","30","30","24150","24590"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","EO","10","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","HEO","10","10","38720","37250"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - East and North East","Unknown","25","25","31770","33950"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - South","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - South","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","AA","20","20","21930","22900"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","AO","90","85","24750","24590"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","EO","165","160","29910","29250"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","G6","15","5","56300","52620"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","HEO","75","70","37490","36140"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","SEO","20","20","45480","43700"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","AO","15","15","21770","21250"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","EO","55","55","28510","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","G6","15","15","71380","69630"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","G7","60","60","64030","59730"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","HEO","245","245","41520","41600"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","SEO","50","50","45270","42200"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","Unknown","10","10","35860","27540"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","AA","85","80","19210","19560"
