"Status","Year","Region_ITL2","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Outer London - East and North East","London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","EO","Female","45","[c]","29550","28740"
"Leaver Dept.","2021","Outer London - South","London","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Female","305","[c]","31570","32000"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Male","245","[c]","31510","32000"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","AO","Female","65","[c]","20530","20760"
"Leaver Dept.","2021","West Central Scotland","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","EO","Female","60","[c]","26020","26510"
"Leaver Dept.","2021","West Central Scotland","Outside London","EO","Male","50","[c]","26200","27570"
"Leaver Dept.","2021","West Central Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","AO","Female","90","[c]","20300","19930"
"Leaver Dept.","2021","West Midlands","Outside London","AO","Male","70","[c]","20480","19930"
"Leaver Dept.","2021","West Midlands","Outside London","EO","Female","70","[c]","25360","25190"
"Leaver Dept.","2021","West Midlands","Outside London","EO","Male","45","[c]","24730","24250"
"Leaver Dept.","2021","West Midlands","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Outside London","AA","Male","[c]","[c]","[c]","[c]"
