"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","South East (England)","10","[c]","30260","22450"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","South West (England)","55","[c]","36810","30910"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","20","[c]","39930","39240"
"Leaver CS","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","East of England","105","[c]","30620","29700"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","London","80","[c]","38160","39130"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","North West (England)","30","[c]","25590","23690"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","South East (England)","20","[c]","40230","38310"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","South West (England)","50","[c]","27690","20150"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","10","[c]","33280","34530"
"Leaver CS","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Unknown","London","180","[c]","47760","40230"
"Leaver CS","2021","Department of Health and Social Care","Unknown","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Inspector of Education and Training","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","London","20","[c]","53630","56260"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","15","[c]","37370","36350"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","15","[c]","37500","30630"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","London","85","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Unknown","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Digital, Data and Technology","South West (England)","25","[c]","31480","31740"
"Leaver CS","2021","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Legal","Wales","[c]","[c]","[c]","[c]"
