"Status","Year","Disability","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","North Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","320","290","29300","27370"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Portsmouth","LGBO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Undeclared","45","40","28490","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Portsmouth","Unknown","35","30","24340","21440"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","320","275","30380","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","South Hampshire","LGBO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Undeclared","35","30","28510","26670"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","South Hampshire","Unknown","50","40","28310","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","105","95","29520","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Southampton","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Southampton","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Southampton","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","120","110","26420","25000"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","180","170","28700","27570"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","75","65","28240","27570"
"In post","2021","Declared disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Hackney and Newham","Heterosexual / straight","305","280","33390","31060"
"In post","2021","Declared disabled","Inner London - East","Hackney and Newham","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Hackney and Newham","Undeclared","40","35","33790","29950"
"In post","2021","Declared disabled","Inner London - East","Hackney and Newham","Unknown","70","60","30120","30250"
"In post","2021","Declared disabled","Inner London - East","Haringey and Islington","Heterosexual / straight","125","120","32220","31060"
"In post","2021","Declared disabled","Inner London - East","Haringey and Islington","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Haringey and Islington","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Haringey and Islington","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Lambeth","Heterosexual / straight","185","175","36890","32330"
"In post","2021","Declared disabled","Inner London - East","Lambeth","LGBO","30","30","34650","31090"
"In post","2021","Declared disabled","Inner London - East","Lambeth","Undeclared","30","30","36910","31700"
"In post","2021","Declared disabled","Inner London - East","Lambeth","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Lewisham and Southwark","Heterosexual / straight","120","115","32830","31060"
"In post","2021","Declared disabled","Inner London - East","Lewisham and Southwark","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Lewisham and Southwark","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Tower Hamlets","Heterosexual / straight","360","345","45600","39850"
"In post","2021","Declared disabled","Inner London - East","Tower Hamlets","LGBO","50","50","46530","41760"
"In post","2021","Declared disabled","Inner London - East","Tower Hamlets","Undeclared","65","60","46130","43580"
"In post","2021","Declared disabled","Inner London - East","Tower Hamlets","Unknown","45","40","45920","41580"
"In post","2021","Declared disabled","Inner London - West","Camden and City of London","Heterosexual / straight","200","190","35370","30460"
"In post","2021","Declared disabled","Inner London - West","Camden and City of London","LGBO","30","30","35500","30930"
"In post","2021","Declared disabled","Inner London - West","Camden and City of London","Undeclared","30","30","30890","29570"
"In post","2021","Declared disabled","Inner London - West","Camden and City of London","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","55","50","31530","31060"
"In post","2021","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Wandsworth","Heterosexual / straight","75","70","32470","32760"
"In post","2021","Declared disabled","Inner London - West","Wandsworth","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Wandsworth","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Westminster","Heterosexual / straight","3395","3290","45990","40920"
"In post","2021","Declared disabled","Inner London - West","Westminster","LGBO","615","605","45920","40960"
"In post","2021","Declared disabled","Inner London - West","Westminster","Undeclared","440","430","44700","39770"
"In post","2021","Declared disabled","Inner London - West","Westminster","Unknown","250","235","45420","39960"
"In post","2021","Declared disabled","Kent","East Kent","Heterosexual / straight","340","310","28100","27370"
"In post","2021","Declared disabled","Kent","East Kent","LGBO","30","30","27820","27370"
"In post","2021","Declared disabled","Kent","East Kent","Undeclared","55","50","28250","27370"
"In post","2021","Declared disabled","Kent","East Kent","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Kent","Kent Thames Gateway","Heterosexual / straight","135","130","29520","29290"
"In post","2021","Declared disabled","Kent","Kent Thames Gateway","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Kent","Kent Thames Gateway","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Kent","Kent Thames Gateway","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Kent","Medway","Heterosexual / straight","120","115","31460","29290"
"In post","2021","Declared disabled","Kent","Medway","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Kent","Medway","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Kent","Medway","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Kent","Mid Kent","Heterosexual / straight","90","85","29470","29290"
"In post","2021","Declared disabled","Kent","Mid Kent","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Kent","Mid Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent","West Kent","Heterosexual / straight","45","40","32970","29290"
"In post","2021","Declared disabled","Kent","West Kent","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Kent","West Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Blackburn with Darwen","Heterosexual / straight","55","50","27370","27570"
"In post","2021","Declared disabled","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Blackburn with Darwen","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Blackburn with Darwen","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Blackpool","Heterosexual / straight","550","485","27600","27570"
"In post","2021","Declared disabled","Lancashire","Blackpool","LGBO","50","50","26500","27570"
"In post","2021","Declared disabled","Lancashire","Blackpool","Undeclared","80","70","28760","27570"
"In post","2021","Declared disabled","Lancashire","Blackpool","Unknown","85","75","26100","27570"
"In post","2021","Declared disabled","Lancashire","Chorley and West Lancashire","Heterosexual / straight","105","95","28470","27380"
"In post","2021","Declared disabled","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
