"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","65+","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","No function","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","No function","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Debt","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","16-19","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Legal","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","AA/AO","160","[c]","20600","20140"
"New entrant CS","2021","16-19","Unknown","No function","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","EO","35","[c]","17000","16780"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
