"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Yorkshire and The Humber","EO","Male","440","430","26540","27570"
"In post","2021","Asian","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","G6","Female","10","10","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","G6","Male","5","5","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","G7","Female","40","40","51970","51220"
"In post","2021","Asian","Yorkshire and The Humber","G7","Male","65","60","53290","52580"
"In post","2021","Asian","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","HEO","Female","145","140","31110","31810"
"In post","2021","Asian","Yorkshire and The Humber","HEO","Male","200","190","32320","31810"
"In post","2021","Asian","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","SEO","Female","75","75","38630","37910"
"In post","2021","Asian","Yorkshire and The Humber","SEO","Male","70","70","39970","38630"
"In post","2021","Asian","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Female","35","30","27680","28200"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","AA","Female","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","AA","Male","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","AO","Female","115","100","21040","21010"
"In post","2021","Black","East Midlands (England)","AO","Male","70","70","23160","21010"
"In post","2021","Black","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","EO","Female","95","90","26430","27570"
"In post","2021","Black","East Midlands (England)","EO","Male","60","60","27430","27570"
"In post","2021","Black","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G7","Female","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G7","Male","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","HEO","Female","30","30","[c]","[c]"
"In post","2021","Black","East Midlands (England)","HEO","Male","20","20","[c]","[c]"
"In post","2021","Black","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SEO","Female","15","15","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Female","35","30","26360","23840"
"In post","2021","Black","East Midlands (England)","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","AA","Female","10","10","[c]","[c]"
"In post","2021","Black","East of England","AA","Male","10","10","[c]","[c]"
"In post","2021","Black","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","AO","Female","85","80","22850","22980"
"In post","2021","Black","East of England","AO","Male","45","45","26760","26030"
"In post","2021","Black","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","EO","Female","195","180","28680","29290"
"In post","2021","Black","East of England","EO","Male","80","80","29120","29290"
"In post","2021","Black","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","G7","Female","15","15","[c]","[c]"
"In post","2021","Black","East of England","G7","Male","10","10","[c]","[c]"
"In post","2021","Black","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","HEO","Female","40","35","32750","32830"
"In post","2021","Black","East of England","HEO","Male","35","35","33820","33300"
"In post","2021","Black","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","SEO","Female","20","20","[c]","[c]"
"In post","2021","Black","East of England","SEO","Male","15","15","[c]","[c]"
"In post","2021","Black","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","AA","Female","160","145","23050","22650"
"In post","2021","Black","London","AA","Male","145","140","23170","22650"
"In post","2021","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","AO","Female","1260","1150","25140","25110"
"In post","2021","Black","London","AO","Male","725","710","27810","25630"
"In post","2021","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","EO","Female","2515","2390","30130","31060"
"In post","2021","Black","London","EO","Male","1025","1005","30280","31060"
"In post","2021","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","G6","Female","95","95","69290","68410"
"In post","2021","Black","London","G6","Male","65","65","70580","69390"
"In post","2021","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","G7","Female","525","515","56290","55000"
"In post","2021","Black","London","G7","Male","285","285","57520","57050"
"In post","2021","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","HEO","Female","1140","1120","35170","35070"
"In post","2021","Black","London","HEO","Male","530","525","35810","35310"
"In post","2021","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","SCS level","Female","40","35","86660","77480"
"In post","2021","Black","London","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","SEO","Female","655","645","42470","41970"
"In post","2021","Black","London","SEO","Male","325","325","43390","42170"
"In post","2021","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Unknown","Female","360","355","32600","31670"
"In post","2021","Black","London","Unknown","Male","90","90","33190","30200"
"In post","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","AO","Female","35","30","20730","21010"
"In post","2021","Black","North East (England)","AO","Male","25","20","[c]","[c]"
"In post","2021","Black","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","EO","Female","20","15","[c]","[c]"
"In post","2021","Black","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2021","Black","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","HEO","Female","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","HEO","Male","10","10","[c]","[c]"
"In post","2021","Black","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","SEO","Female","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","SEO","Male","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","AA","Male","10","10","[c]","[c]"
"In post","2021","Black","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","AO","Female","135","120","20780","21010"
"In post","2021","Black","North West (England)","AO","Male","90","85","21540","21010"
"In post","2021","Black","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","EO","Female","135","130","26510","27570"
"In post","2021","Black","North West (England)","EO","Male","115","115","26820","27570"
"In post","2021","Black","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","G7","Female","25","25","[c]","[c]"
"In post","2021","Black","North West (England)","G7","Male","15","15","[c]","[c]"
"In post","2021","Black","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","HEO","Female","50","45","32210","31810"
"In post","2021","Black","North West (England)","HEO","Male","40","40","31610","31810"
"In post","2021","Black","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","SEO","Female","35","35","39480","37600"
"In post","2021","Black","North West (England)","SEO","Male","30","30","[c]","[c]"
"In post","2021","Black","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","Male","20","15","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
