"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Legal","Inner London - East","30","30","53690","59160"
"In post","2021","Unknown","National Crime Agency","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Bedfordshire and Hertfordshire","70","65","37080","36740"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","75","75","38330","37950"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Cheshire","700","690","34750","32870"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Derbyshire and Nottinghamshire","40","35","35440","36410"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Devon","35","35","36640","36410"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","East Anglia","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Essex","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","210","210","35090","34140"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Hampshire and Isle of Wight","45","45","33890","34140"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Inner London - East","835","820","41890","39840"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Kent","105","105","39070","37860"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Lancashire","60","60","35890","36410"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Lincolnshire","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Merseyside","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Northern Ireland","55","55","39830","40210"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Northumberland and Tyne and Wear","65","65","34430","34140"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Outer London - South","55","55","40370","39840"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Overseas","50","50","68590","66570"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Shropshire and Staffordshire","30","30","35630","35650"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","South Yorkshire","55","55","34040","32780"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Surrey, East and West Sussex","35","35","39890","39840"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","Unknown","55","55","44580","43710"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","West Central Scotland","35","35","36580","34140"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","West Midlands","275","270","35900","36410"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","West Wales and The Valleys","40","40","35460","36410"
"In post","2021","Unknown","National Crime Agency","Operational Delivery","West Yorkshire","85","80","36520","36410"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Cheshire","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Inner London - East","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","West Midlands","5","5","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Security","Inner London - East","25","25","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Communications","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Policy","Inner London - West","25","25","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Policy","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Digital, Data and Technology","Inner London - West","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Human Resources","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","East Anglia","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","Inner London - West","30","30","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Inspector of Education and Training","West Midlands","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Operational Delivery","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Operational Delivery","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Other","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Other","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","Inner London - East","10","10","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Legal","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Operational Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Operational Delivery","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Other","Inner London - East","30","30","52690","51680"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Other","West Central Scotland","25","25","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Policy","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Property","West Central Scotland","[c]","[c]","[c]","[c]"
