"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Health and Safety Executive","South and West Derbyshire","AA/AO","20","20","21930","22160"
"In post","2021","Health and Safety Executive","South and West Derbyshire","EO","65","65","27490","27000"
"In post","2021","Health and Safety Executive","South and West Derbyshire","G6/G7","90","80","60110","57510"
"In post","2021","Health and Safety Executive","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South and West Derbyshire","SEO/HEO","160","145","38500","39390"
"In post","2021","Health and Safety Executive","South Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","South Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","South Nottinghamshire","G6/G7","20","15","64800","62730"
"In post","2021","Health and Safety Executive","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South Nottinghamshire","SEO/HEO","20","20","41520","41480"
"In post","2021","Health and Safety Executive","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","South West Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Tower Hamlets","AA/AO","10","10","26390","26540"
"In post","2021","Health and Safety Executive","Tower Hamlets","EO","15","15","33570","34130"
"In post","2021","Health and Safety Executive","Tower Hamlets","G6/G7","25","25","61850","58120"
"In post","2021","Health and Safety Executive","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Tower Hamlets","SEO/HEO","75","75","46200","45380"
"In post","2021","Health and Safety Executive","Tyneside","AA/AO","10","10","22160","22160"
"In post","2021","Health and Safety Executive","Tyneside","EO","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Tyneside","G6/G7","10","10","56680","56540"
"In post","2021","Health and Safety Executive","Tyneside","SEO/HEO","40","40","46810","46320"
"In post","2021","Health and Safety Executive","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Westminster","G6/G7","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Westminster","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","York","AA/AO","20","20","21720","22160"
"In post","2021","Health and Safety Executive","York","EO","50","50","26790","26370"
"In post","2021","Health and Safety Executive","York","G6/G7","20","20","56390","57510"
"In post","2021","Health and Safety Executive","York","SEO/HEO","105","95","36440","35910"
"In post","2021","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","AA/AO","55","45","22000","22450"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","SEO/HEO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnet","AA/AO","30","30","21620","21300"
"In post","2021","HM Courts and Tribunals Service","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","AA/AO","60","45","19370","19830"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","EO","10","10","22770","22110"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","SEO/HEO","10","5","36750","39990"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","55","45","19040","18880"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","15","22610","21940"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","10","37150","37000"
"In post","2021","HM Courts and Tribunals Service","Bedford","AA/AO","20","20","19600","20010"
"In post","2021","HM Courts and Tribunals Service","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bedford","SEO/HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Berkshire","AA/AO","70","65","21100","22080"
"In post","2021","HM Courts and Tribunals Service","Berkshire","EO","20","20","24940","24440"
"In post","2021","HM Courts and Tribunals Service","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Berkshire","SEO/HEO","20","20","35990","36560"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","AA/AO","45","40","21180","22080"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","EO","20","15","26060","26130"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Birmingham","AA/AO","575","515","19870","19930"
"In post","2021","HM Courts and Tribunals Service","Birmingham","EO","140","135","23050","22570"
"In post","2021","HM Courts and Tribunals Service","Birmingham","G6/G7","25","25","55660","52790"
"In post","2021","HM Courts and Tribunals Service","Birmingham","SEO/HEO","140","135","31460","30530"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","AA/AO","30","25","19490","20100"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackburn with Darwen","SEO/HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackpool","AA/AO","30","20","19190","19570"
"In post","2021","HM Courts and Tribunals Service","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackpool","G6/G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Blackpool","SEO/HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","AA/AO","80","70","19020","19570"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","EO","15","15","22750","22110"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","G6/G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bournemouth and Poole","SEO/HEO","20","15","33300","31760"
"In post","2021","HM Courts and Tribunals Service","Bradford","AA/AO","140","120","18960","18890"
"In post","2021","HM Courts and Tribunals Service","Bradford","EO","35","30","22730","23110"
"In post","2021","HM Courts and Tribunals Service","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bradford","SEO/HEO","30","30","30250","26370"
"In post","2021","HM Courts and Tribunals Service","Brent","AA/AO","105","90","22730","23500"
"In post","2021","HM Courts and Tribunals Service","Brent","EO","15","15","28530","26720"
"In post","2021","HM Courts and Tribunals Service","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Brent","SEO/HEO","25","20","40120","36800"
"In post","2021","HM Courts and Tribunals Service","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","AA/AO","80","70","19410","19570"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","EO","10","10","22640","22110"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","SEO/HEO","10","10","31640","27330"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","AA/AO","85","75","19370","19930"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","EO","20","15","23970","23560"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Brighton and Hove","SEO/HEO","20","15","36250","34900"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","AA/AO","155","145","19660","19930"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","EO","45","40","23500","22930"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bristol, City of","SEO/HEO","35","30","35780","34980"
"In post","2021","HM Courts and Tribunals Service","Bromley","AA/AO","105","90","21550","21310"
"In post","2021","HM Courts and Tribunals Service","Bromley","EO","10","10","26770","27320"
"In post","2021","HM Courts and Tribunals Service","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Bromley","SEO/HEO","20","20","40660","40610"
"In post","2021","HM Courts and Tribunals Service","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Buckinghamshire CC","AA/AO","20","15","19020","18880"
"In post","2021","HM Courts and Tribunals Service","Buckinghamshire CC","EO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Buckinghamshire CC","SEO/HEO","10","10","36450","36790"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","AA/AO","40","30","19370","19830"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","SEO/HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","AA/AO","45","40","18750","18880"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","EO","10","10","23490","22690"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","AA/AO","590","560","22580","22680"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","EO","140","135","27030","26410"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","G6/G7","30","30","61080","60300"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Camden and City of London","SEO/HEO","100","100","35460","34210"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","AA/AO","200","180","18940","18890"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","EO","55","55","22240","21870"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","G6/G7","10","10","53960","52490"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","SEO/HEO","55","50","31520","30620"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","AA/AO","20","20","18930","19930"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","EO","10","10","23160","22830"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","AA/AO","40","35","19200","19830"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","EO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Central Valleys","SEO/HEO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","AA/AO","15","15","18980","19570"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Cheshire East","SEO/HEO","5","5","[c]","[c]"
