"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Welsh Government","Planning","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Planning","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Welsh Government","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Planning","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","AO","Heterosexual / straight","135","130","23340","23830"
"In post","2021","Welsh Government","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Welsh Government","Policy","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Welsh Government","Policy","EO","Heterosexual / straight","235","220","28770","28850"
"In post","2021","Welsh Government","Policy","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Welsh Government","Policy","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Welsh Government","Policy","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Welsh Government","Policy","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Welsh Government","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","G7","Heterosexual / straight","220","215","59000","60830"
"In post","2021","Welsh Government","Policy","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Welsh Government","Policy","G7","Undeclared","45","40","59610","60830"
"In post","2021","Welsh Government","Policy","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Welsh Government","Policy","HEO","Heterosexual / straight","380","355","36800","37410"
"In post","2021","Welsh Government","Policy","HEO","LGBO","20","15","[c]","[c]"
"In post","2021","Welsh Government","Policy","HEO","Undeclared","60","60","36840","37410"
"In post","2021","Welsh Government","Policy","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Welsh Government","Policy","SCS level","Heterosexual / straight","55","55","90620","80940"
"In post","2021","Welsh Government","Policy","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Welsh Government","Policy","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Welsh Government","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Policy","SEO","Heterosexual / straight","245","235","46550","47000"
"In post","2021","Welsh Government","Policy","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Welsh Government","Policy","SEO","Undeclared","40","40","46510","47000"
"In post","2021","Welsh Government","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Welsh Government","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","SEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Welsh Government","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","SEO","Heterosexual / straight","110","105","46140","47000"
"In post","2021","Welsh Government","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Social Research","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Welsh Government","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Welsh Government","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Welsh Government","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Welsh Government","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
