"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department for Work and Pensions","London","220","[c]","30740","31060"
"New entrant CS","2021","30-39","Asian","Department for Work and Pensions","Outside London","350","[c]","26960","27570"
"New entrant CS","2021","30-39","Asian","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Department of Health and Social Care","London","55","[c]","38150","32960"
"New entrant CS","2021","30-39","Asian","Department of Health and Social Care","Outside London","30","[c]","30600","28590"
"New entrant CS","2021","30-39","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Revenue and Customs","Outside London","65","[c]","26910","20140"
"New entrant CS","2021","30-39","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Home Office","London","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Home Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Defence","Outside London","40","[c]","37970","35500"
"New entrant CS","2021","30-39","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Ministry of Justice","London","40","[c]","33390","28660"
"New entrant CS","2021","30-39","Asian","Ministry of Justice","Outside London","45","[c]","23660","21500"
"New entrant CS","2021","30-39","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Scottish Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Transport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department for Work and Pensions","London","215","[c]","30460","31060"
"New entrant CS","2021","30-39","Black","Department for Work and Pensions","Outside London","165","[c]","27050","27570"
"New entrant CS","2021","30-39","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Department of Health and Social Care","London","30","[c]","35180","32330"
"New entrant CS","2021","30-39","Black","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Defence","Outside London","35","[c]","28740","27000"
"New entrant CS","2021","30-39","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Ministry of Justice","London","45","[c]","28010","26810"
"New entrant CS","2021","30-39","Black","Ministry of Justice","Outside London","40","[c]","22970","22850"
"New entrant CS","2021","30-39","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
