"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Commercial","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","285","280","28930","28920"
"In post","2021","20-29","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Birmingham","10","10","25980","25000"
"In post","2021","20-29","Commercial","Bristol, City of","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Buckinghamshire CC","10","10","30470","28350"
"In post","2021","20-29","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Central Hampshire","30","30","28040","26670"
"In post","2021","20-29","Commercial","City of Edinburgh","20","15","26210","22430"
"In post","2021","20-29","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Coventry","15","15","30600","30090"
"In post","2021","20-29","Commercial","Croydon","10","10","35300","33310"
"In post","2021","20-29","Commercial","Darlington","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Devon CC","15","15","32470","32380"
"In post","2021","20-29","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Glasgow City","15","15","28880","26670"
"In post","2021","20-29","Commercial","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Leeds","30","30","30150","28970"
"In post","2021","20-29","Commercial","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Liverpool","30","30","28480","27770"
"In post","2021","20-29","Commercial","Manchester","30","30","33380","31000"
"In post","2021","20-29","Commercial","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Milton Keynes","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Monmouthshire and Newport","15","15","28640","27770"
"In post","2021","20-29","Commercial","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Norwich and East Norfolk","15","15","26930","27770"
"In post","2021","20-29","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Portsmouth","10","10","31550","33000"
"In post","2021","20-29","Commercial","Sheffield","15","15","31180","29550"
"In post","2021","20-29","Commercial","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Swansea","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Tower Hamlets","10","10","32720","33720"
"In post","2021","20-29","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Westminster","115","115","38970","37310"
"In post","2021","20-29","Commercial","Wiltshire","40","40","27980","26670"
"In post","2021","20-29","Commercial","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","25300","24470"
"In post","2021","20-29","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Birmingham","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Bristol, City of","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Cardiff and Vale of Glamorgan","20","20","28680","28850"
"In post","2021","20-29","Communications","Central Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Coventry","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Darlington","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Devon CC","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Hertfordshire","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Lambeth","15","15","38270","36330"
"In post","2021","20-29","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Liverpool","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Manchester","15","15","29190","29360"
"In post","2021","20-29","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Monmouthshire and Newport","15","15","31110","29540"
"In post","2021","20-29","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Nottingham","10","10","24160","21590"
"In post","2021","20-29","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Portsmouth","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Sheffield","10","10","27330","25000"
"In post","2021","20-29","Communications","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Suffolk","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Swansea","15","15","26630","26350"
"In post","2021","20-29","Communications","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Tower Hamlets","30","30","32750","33610"
"In post","2021","20-29","Communications","Tyneside","10","10","[c]","[c]"
"In post","2021","20-29","Communications","West Sussex (South West)","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Westminster","530","530","36950","36160"
"In post","2021","20-29","Communications","Wiltshire","5","5","[c]","[c]"
"In post","2021","20-29","Communications","York","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Westminster","5","5","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Birmingham","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Westminster","55","55","32460","33100"
"In post","2021","20-29","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Barnet","15","15","36910","38060"
"In post","2021","20-29","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","60","55","30520","28760"
"In post","2021","20-29","Digital, Data and Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Berkshire","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Birmingham","40","40","35650","31810"
"In post","2021","20-29","Digital, Data and Technology","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Bradford","15","15","29220","25560"
"In post","2021","20-29","Digital, Data and Technology","Bristol, City of","45","45","31030","29270"
"In post","2021","20-29","Digital, Data and Technology","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Camden and City of London","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Cardiff and Vale of Glamorgan","65","65","29050","29910"
"In post","2021","20-29","Digital, Data and Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Central Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Central Valleys","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","City of Edinburgh","30","30","31040","30080"
"In post","2021","20-29","Digital, Data and Technology","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Coventry","65","65","32430","29910"
"In post","2021","20-29","Digital, Data and Technology","Croydon","95","95","40360","39730"
"In post","2021","20-29","Digital, Data and Technology","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Devon CC","45","45","27230","25780"
"In post","2021","20-29","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Glasgow City","20","20","33300","31810"
"In post","2021","20-29","Digital, Data and Technology","Greater Manchester South West","45","45","33490","31810"
"In post","2021","20-29","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Hounslow and Richmond upon Thames","15","15","29030","28600"
"In post","2021","20-29","Digital, Data and Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Lambeth","25","25","35220","32260"
"In post","2021","20-29","Digital, Data and Technology","Leeds","20","20","31140","31810"
"In post","2021","20-29","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Leicestershire CC and Rutland","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Liverpool","10","10","30280","30830"
"In post","2021","20-29","Digital, Data and Technology","Manchester","50","50","32750","31810"
"In post","2021","20-29","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
