"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Attorney General's Departments","London","155","145","50020","51250"
"In post","2021","Mixed","Legal","Attorney General's Departments","Outside London","100","90","42480","48080"
"In post","2021","Mixed","Legal","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","HM Revenue and Customs","London","20","20","[c]","[c]"
"In post","2021","Mixed","Legal","HM Revenue and Customs","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Justice","London","15","15","[c]","[c]"
"In post","2021","Mixed","Legal","Ministry of Justice","Outside London","15","10","[c]","[c]"
"In post","2021","Mixed","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Scottish Government","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Cabinet Office","London","80","75","44180","37920"
"In post","2021","Mixed","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Business, Energy and Industrial Strategy","London","165","160","46740","44140"
"In post","2021","Mixed","No function","Department for Business, Energy and Industrial Strategy","Outside London","30","30","32420","30950"
"In post","2021","Mixed","No function","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Digital, Culture, Media and Sport","London","55","55","44290","36060"
"In post","2021","Mixed","No function","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Education","London","55","55","45930","40940"
"In post","2021","Mixed","No function","Department for Education","Outside London","50","50","38480","36590"
"In post","2021","Mixed","No function","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Environment, Food and Rural Affairs","London","65","65","41190","33730"
"In post","2021","Mixed","No function","Department for Environment, Food and Rural Affairs","Outside London","55","55","33820","30450"
"In post","2021","Mixed","No function","Department for International Trade","London","50","50","47910","51710"
"In post","2021","Mixed","No function","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Department for Transport","London","65","65","40600","36160"
"In post","2021","Mixed","No function","Department for Transport","Outside London","80","75","27820","26700"
"In post","2021","Mixed","No function","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Department for Work and Pensions","Outside London","30","30","45470","40490"
"In post","2021","Mixed","No function","Department of Health and Social Care","London","120","110","41480","39080"
"In post","2021","Mixed","No function","Department of Health and Social Care","Outside London","70","65","39290","31370"
"In post","2021","Mixed","No function","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Foreign, Commonwealth and Development Office","London","90","90","42980","37560"
"In post","2021","Mixed","No function","Foreign, Commonwealth and Development Office","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Foreign, Commonwealth and Development Office","Overseas","45","45","46780","38860"
"In post","2021","Mixed","No function","HM Land Registry","London","5","5","[c]","[c]"
"In post","2021","Mixed","No function","HM Land Registry","Outside London","45","40","25220","22350"
"In post","2021","Mixed","No function","HM Revenue and Customs","London","55","55","43450","36160"
"In post","2021","Mixed","No function","HM Revenue and Customs","Outside London","265","245","28230","25560"
"In post","2021","Mixed","No function","HM Treasury","London","75","70","45220","39900"
"In post","2021","Mixed","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Ministry of Defence","Outside London","35","35","36730","34490"
"In post","2021","Mixed","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Ministry of Housing, Communities and Local Government","London","45","40","43140","39600"
"In post","2021","Mixed","No function","Ministry of Housing, Communities and Local Government","Outside London","20","20","[c]","[c]"
"In post","2021","Mixed","No function","Ministry of Justice","London","415","405","31960","30850"
"In post","2021","Mixed","No function","Ministry of Justice","Outside London","980","920","28310","25790"
"In post","2021","Mixed","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","National Crime Agency","London","30","30","41090","40170"
"In post","2021","Mixed","No function","National Crime Agency","Outside London","55","55","35850","35480"
"In post","2021","Mixed","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Office of Gas and Electricity Markets","London","20","20","[c]","[c]"
"In post","2021","Mixed","No function","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2021","Mixed","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Scottish Government","Outside London","20","15","[c]","[c]"
"In post","2021","Mixed","No function","The National Archives","London","10","10","[c]","[c]"
"In post","2021","Mixed","No function","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","United Kingdom Statistics Authority","Outside London","35","30","24240","20830"
"In post","2021","Mixed","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
