"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Competition and Markets Authority","Inner London - East","London","10","10","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","East Anglia","Outside London","85","85","34770","34800"
"In post","2021","Commercial","Crown Commercial Service","East Wales","Outside London","65","65","31160","28540"
"In post","2021","Commercial","Crown Commercial Service","Inner London - East","London","20","20","47540","40730"
"In post","2021","Commercial","Crown Commercial Service","Merseyside","Outside London","185","180","33650","34800"
"In post","2021","Commercial","Crown Commercial Service","West Midlands","Outside London","10","10","29680","31560"
"In post","2021","Commercial","Crown Commercial Service","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","North Yorkshire","Outside London","10","10","41500","38180"
"In post","2021","Commercial","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","East Wales","Outside London","25","25","32200","30040"
"In post","2021","Commercial","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Eastern Scotland","Outside London","10","10","44010","42060"
"In post","2021","Commercial","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","225","220","45770","41790"
"In post","2021","Commercial","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","West Central Scotland","Outside London","35","35","36110","33000"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","35","34930","37320"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","30","25","31910","28650"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","15","15","46040","45210"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","London","25","25","53430","51730"
"In post","2021","Commercial","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","48620","49860"
"In post","2021","Commercial","Department for Education (excl. agencies)","Greater Manchester","Outside London","60","60","38230","36780"
"In post","2021","Commercial","Department for Education (excl. agencies)","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","South Yorkshire","Outside London","55","50","38610","38000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","20","20","43810","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","West Midlands","Outside London","25","20","38310","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","34680","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","10","10","35920","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","10","10","43390","38370"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","15","15","38980","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","40970","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","15","15","37370","37240"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Inner London - West","London","25","25","37120","38160"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Inner London - West","London","105","105","55070","53360"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","85","80","41890","36820"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","155","140","32760","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","15","10","32590","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","37310","35200"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","70","43520","40850"
"In post","2021","Commercial","FCDO Services","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","North Yorkshire","Outside London","10","10","38840","34720"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","75","75","38960","39630"
"In post","2021","Commercial","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","20","20","45420","45870"
"In post","2021","Commercial","Health and Safety Executive","Merseyside","Outside London","25","20","35660","31710"
"In post","2021","Commercial","Health and Safety Executive","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Devon","Outside London","10","10","38760","38550"
"In post","2021","Commercial","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","10","37230","36710"
"In post","2021","Commercial","HM Prison and Probation Service","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Devon","Outside London","10","10","[c]","[c]"
