"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","10","[c]","64150","63630"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","25","[c]","53590","53200"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","35","[c]","32660","32560"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","30","[c]","38950","38750"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G7","10","[c]","50480","48920"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","HEO","20","[c]","29630","29180"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO","20","[c]","37070","35900"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","HEO","20","[c]","29490","29180"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","G7","15","[c]","52760","51710"
"New entrant CS","2021","30-39","Department for International Trade","London","HEO","20","[c]","32140","31800"
"New entrant CS","2021","30-39","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","SEO","20","[c]","40030","38160"
"New entrant CS","2021","30-39","Department for International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","G7","30","[c]","54260","54110"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","HEO","35","[c]","34760","34710"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","SEO","20","[c]","42460","42470"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AO","50","[c]","21140","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","155","[c]","27570","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East of England","AO","60","[c]","23100","24180"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","East of England","EO","220","[c]","28500","29290"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","AO","105","[c]","25050","25110"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","EO","710","[c]","31060","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","HEO","10","[c]","36650","36650"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","AO","185","[c]","21010","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","EO","105","[c]","27570","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","G7","10","[c]","54520","53580"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","10","[c]","38530","38980"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","AO","235","[c]","21010","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","EO","305","[c]","27570","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","G7","15","[c]","53320","53870"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","10","[c]","32610","31990"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","10","[c]","37250","37100"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Scotland","AO","85","[c]","21000","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Scotland","EO","155","[c]","27570","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","South East (England)","AO","80","[c]","22160","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","South East (England)","EO","345","[c]","28370","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","South West (England)","AO","70","[c]","21090","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","South West (England)","EO","190","[c]","27570","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","AO","15","[c]","21260","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","EO","45","[c]","27830","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Wales","AO","55","[c]","20970","21010"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Wales","EO","95","[c]","27570","27570"
