"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","185","[c]","28620","28000"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","Heterosexual / straight","35","[c]","22810","21150"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Outside London","Unknown","55","[c]","25760","23450"
"Leaver CS","2021","20-29","West Midlands","Outside London","Heterosexual / straight","70","[c]","25760","22570"
"Leaver CS","2021","20-29","West Midlands","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Outside London","Unknown","75","[c]","21940","19930"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","Heterosexual / straight","75","[c]","21930","21590"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Outside London","Unknown","40","[c]","21670","21170"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","Heterosexual / straight","80","[c]","25430","21010"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Outside London","Unknown","105","[c]","24770","21010"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","60","[c]","33900","30700"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Outside London","Heterosexual / straight","75","[c]","27140","25010"
"Leaver CS","2021","30-39","East Anglia","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Outside London","Heterosexual / straight","75","[c]","32620","29200"
"Leaver CS","2021","30-39","East Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","Heterosexual / straight","45","[c]","33700","29190"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Outside London","Unknown","125","[c]","30940","28090"
"Leaver CS","2021","30-39","Essex","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","140","[c]","33540","31960"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","[c]","32400","29690"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","Heterosexual / straight","75","[c]","27010","23690"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","70","[c]","30710","29540"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","London","Heterosexual / straight","140","[c]","43950","39960"
"Leaver CS","2021","30-39","Inner London - East","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","London","Unknown","75","[c]","39420","34240"
"Leaver CS","2021","30-39","Inner London - West","London","Heterosexual / straight","295","[c]","47440","50000"
"Leaver CS","2021","30-39","Inner London - West","London","LGBO","35","[c]","48810","50880"
"Leaver CS","2021","30-39","Inner London - West","London","Undeclared","45","[c]","46570","46050"
"Leaver CS","2021","30-39","Inner London - West","London","Unknown","220","[c]","44650","42230"
"Leaver CS","2021","30-39","Kent","Outside London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Outside London","Heterosexual / straight","40","[c]","23720","24110"
"Leaver CS","2021","30-39","Merseyside","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","40","[c]","23410","21010"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","London","Heterosexual / straight","65","[c]","34420","29320"
"Leaver CS","2021","30-39","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
