"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Greater Manchester","30","30","42580","39580"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Inner London - East","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Inner London - West","310","305","51310","44970"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Kent","20","20","39960","37550"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Merseyside","165","160","37790","37450"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Northern Ireland","10","10","33000","30980"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Outer London - South","490","480","47640","42410"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Outer London - West and North West","25","25","46360","41970"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","South Yorkshire","75","75","38980","37460"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Tees Valley and Durham","35","35","32880","30830"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Central Scotland","30","30","38640","37560"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Midlands","20","20","39010","37460"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Project Delivery","West Yorkshire","20","20","37880","37460"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","Merseyside","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Inner London - West","45","45","54060","45650"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","Outer London - South","30","30","50080","40410"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","West Midlands","30","25","36840","35210"
"In post","2021","Unknown","Home Office (incl. agencies)","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Greater Manchester","30","30","33530","31060"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Inner London - West","90","85","37350","35070"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Kent","15","15","22350","17990"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Merseyside","15","15","23590","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Outer London - South","135","130","30610","25630"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","Outer London - West and North West","30","30","27190","23920"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","South Yorkshire","15","15","21300","17990"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Security","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Social Research","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Social Research","Inner London - West","85","85","48820","43560"
"In post","2021","Unknown","Home Office (incl. agencies)","Social Research","Outer London - South","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Statistics","Inner London - West","55","55","44740","42280"
"In post","2021","Unknown","Home Office (incl. agencies)","Statistics","Outer London - South","30","30","38930","35490"
"In post","2021","Unknown","Home Office (incl. agencies)","Statistics","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Inner London - West","10","10","61690","57380"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Merseyside","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Outer London - South","25","25","66970","68720"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","Overseas","220","220","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Communications","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","Inner London - East","5","5","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","Inner London - East","165","155","64780","67750"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Bedfordshire and Hertfordshire","105","100","38710","33090"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","Inner London - East","75","75","37270","33010"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","Inner London - East","290","280","50220","46460"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Policy","Inner London - East","20","20","53490","53620"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Bedfordshire and Hertfordshire","155","150","51090","45570"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","Inner London - East","135","130","49780","41320"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","Bedfordshire and Hertfordshire","40","40","35440","33020"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","Inner London - East","130","125","38770","32640"
"In post","2021","Unknown","Met Office","Other","Devon","20","20","47610","46100"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","East Anglia","270","265","33510","33300"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Essex","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Inner London - West","260","255","45270","45200"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Lincolnshire","40","40","31050","32670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outer London - West and North West","245","230","33160","29250"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","Overseas","15","15","42250","40580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
