"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","White","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","London","SEO/HEO","50","[c]","34020","33210"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","55","[c]","34320","32780"
"New entrant CS","2021","White","Ministry of Justice","London","AA/AO","220","[c]","25240","23790"
"New entrant CS","2021","White","Ministry of Justice","London","EO","75","[c]","26800","26410"
"New entrant CS","2021","White","Ministry of Justice","London","G6/G7","45","[c]","58860","56420"
"New entrant CS","2021","White","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Justice","London","SEO/HEO","180","[c]","35710","36720"
"New entrant CS","2021","White","Ministry of Justice","London","Unknown","90","[c]","26700","26810"
"New entrant CS","2021","White","Ministry of Justice","Outside London","AA/AO","2480","[c]","22090","21710"
"New entrant CS","2021","White","Ministry of Justice","Outside London","EO","170","[c]","23480","23290"
"New entrant CS","2021","White","Ministry of Justice","Outside London","G6/G7","50","[c]","53910","52970"
"New entrant CS","2021","White","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Justice","Outside London","SEO/HEO","225","[c]","30250","27700"
"New entrant CS","2021","White","Ministry of Justice","Outside London","Unknown","730","[c]","22400","22920"
"New entrant CS","2021","White","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Justice","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","London","EO","125","[c]","33020","32260"
"New entrant CS","2021","White","National Crime Agency","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","London","SEO/HEO","65","[c]","43510","43630"
"New entrant CS","2021","White","National Crime Agency","Outside London","AA/AO","40","[c]","20940","20800"
"New entrant CS","2021","White","National Crime Agency","Outside London","EO","395","[c]","30350","30640"
"New entrant CS","2021","White","National Crime Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","National Crime Agency","Outside London","SEO/HEO","110","[c]","41110","40210"
"New entrant CS","2021","White","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education","Outside London","G6/G7","40","[c]","72720","75500"
"New entrant CS","2021","White","Office for Standards in Education","Outside London","SEO/HEO","45","[c]","41500","46360"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Outside London","EO","70","[c]","24000","23450"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","Outside London","SEO/HEO","45","[c]","35480","35000"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Outside London","G6/G7","30","[c]","54550","54500"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Outside London","SEO/HEO","65","[c]","34040","34800"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government","Outside London","AA/AO","405","[c]","20880","20060"
"New entrant CS","2021","White","Scottish Government","Outside London","EO","185","[c]","26490","26160"
"New entrant CS","2021","White","Scottish Government","Outside London","G6/G7","85","[c]","55850","56120"
"New entrant CS","2021","White","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government","Outside London","SEO/HEO","300","[c]","35170","33550"
"New entrant CS","2021","White","Scottish Government","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","London","SEO/HEO","30","[c]","43620","44080"
"New entrant CS","2021","White","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","London","SEO/HEO","115","[c]","34130","32540"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Outside London","AA/AO","80","[c]","19130","19130"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Outside London","EO","105","[c]","23250","23050"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Outside London","G6/G7","40","[c]","51060","49100"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","Outside London","SEO/HEO","300","[c]","32380","29540"
"New entrant CS","2021","White","Wales Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
