"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Operational Delivery","1385","1300","36990","28850"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Other","525","500","43190","37410"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Planning","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Policy","1390","1330","43480","37410"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Project Delivery","60","60","43460","42660"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Property","60","60","40330","37410"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Science and Engineering","60","55","48580","47000"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Social Research","125","120","44730","47000"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Statistics","70","65","39740","37410"
"In post","2021","Declared non-disabled","Unknown","Welsh Government (excl. agencies)","Veterinarian","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Revenue Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Revenue Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Revenue Authority","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Electronics and Components Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Operational Research","30","30","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Science and Engineering","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Education (excl. agencies)","Digital, Data and Technology","10","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Education (excl. agencies)","Policy","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Economics","40","40","45200","54110"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Social Research","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","Statistics","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","Economics","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Health and Safety Executive","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","Economics","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","Policy","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Insolvency Service","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Operational Research","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Statistics","15","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Social Research","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Statistics","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Valuation Office Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Valuation Office Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","Commercial","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Electronics and Components Agency","Commercial","5","5","[c]","[c]"
