"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","London","Inner London - West","Westminster","415","[c]","37780","33730"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Bexley and Greenwich","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Enfield","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Barnet","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Ealing","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Tyneside","65","[c]","25350","21590"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester North East","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester South East","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Manchester","40","[c]","31620","27570"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Blackpool","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Glasgow City","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","South Hampshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Southampton","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent","East Kent","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Mid Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Brighton and Hove","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","East Surrey","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","East Sussex CC","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","West Surrey","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon","Devon CC","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","40","[c]","34740","28590"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","40","[c]","33930","28870"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Cardiff and Vale of Glamorgan","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Swansea","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
