"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","G6/G7","80","75","60770","59160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","SEO/HEO","100","100","37940","36160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","G6/G7","30","30","48020","52580"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","SEO/HEO","40","40","35230","35370"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","G6/G7","10","10","61810","59160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","SEO/HEO","15","15","39700","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Inner London - West","G6/G7","65","60","58910","55840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Inner London - West","SCS level","10","10","81660","75240"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Inner London - West","SEO/HEO","40","40","34220","32320"
"In post","2021","Analysis","Insolvency Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","27880","27850"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","60780","58650"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","39220","40000"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","EO","15","15","27880","27850"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","15","15","37120","36150"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","EO","15","15","29100","27200"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","G6/G7","10","10","64290","62730"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Inner London - West","SEO/HEO","55","55","42400","40640"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","EO","15","15","29640","27850"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","G6/G7","90","85","58300","54750"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","SEO/HEO","75","75","35510","34000"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","EO","30","30","27510","27940"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","G6/G7","115","110","61060","58710"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - East","SEO/HEO","160","160","38310","40480"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","G6/G7","10","10","59340","58130"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Inner London - West","SEO/HEO","15","15","38900","40170"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","EO","15","15","21840","21170"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Yorkshire","SEO/HEO","15","15","32920","31000"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","25790","25880"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","15","63380","59810"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60","60","34950","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Inner London - West","EO","[c]","[c]","[c]","[c]"
