"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Scotland","Heterosexual / straight","405","385","29190","22220"
"In post","2021","Declared non-disabled","Human Resources","Scotland","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","South East (England)","Heterosexual / straight","300","285","36300","31380"
"In post","2021","Declared non-disabled","Human Resources","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","South East (England)","Undeclared","35","35","32730","29870"
"In post","2021","Declared non-disabled","Human Resources","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","South West (England)","Heterosexual / straight","520","480","36810","33300"
"In post","2021","Declared non-disabled","Human Resources","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","South West (England)","Undeclared","35","30","34300","33300"
"In post","2021","Declared non-disabled","Human Resources","South West (England)","Unknown","75","70","37750","33130"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Wales","Heterosexual / straight","530","495","34940","31270"
"In post","2021","Declared non-disabled","Human Resources","Wales","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Wales","Undeclared","40","35","39380","37410"
"In post","2021","Declared non-disabled","Human Resources","Wales","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","West Midlands (England)","Heterosexual / straight","195","185","39830","38090"
"In post","2021","Declared non-disabled","Human Resources","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Heterosexual / straight","195","185","40270","37310"
"In post","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","55","55","66280","70000"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East of England","Heterosexual / straight","65","65","65960","75500"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","London","Heterosexual / straight","150","150","67150","75500"
"In post","2021","Declared non-disabled","Inspector of Education and Training","London","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","North West (England)","Heterosexual / straight","80","80","66510","75500"
"In post","2021","Declared non-disabled","Inspector of Education and Training","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","South West (England)","Heterosexual / straight","55","55","68850","75500"
"In post","2021","Declared non-disabled","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Wales","Heterosexual / straight","50","45","74400","74730"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","80","80","66390","70000"
"In post","2021","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","95","90","67110","73000"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","75","70","29900","27380"
"In post","2021","Declared non-disabled","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","East of England","Heterosexual / straight","250","240","32660","33150"
"In post","2021","Declared non-disabled","Intelligence Analysis","East of England","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","East of England","Undeclared","30","30","31620","33300"
"In post","2021","Declared non-disabled","Intelligence Analysis","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","London","Heterosexual / straight","780","745","38690","35700"
"In post","2021","Declared non-disabled","Intelligence Analysis","London","LGBO","30","30","42120","37000"
"In post","2021","Declared non-disabled","Intelligence Analysis","London","Undeclared","105","95","37150","34640"
"In post","2021","Declared non-disabled","Intelligence Analysis","London","Unknown","30","30","41390","37180"
"In post","2021","Declared non-disabled","Intelligence Analysis","North East (England)","Heterosexual / straight","35","35","34130","32040"
"In post","2021","Declared non-disabled","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","North West (England)","Heterosexual / straight","240","230","28140","26160"
"In post","2021","Declared non-disabled","Intelligence Analysis","North West (England)","LGBO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Overseas","Heterosexual / straight","45","45","44730","40580"
"In post","2021","Declared non-disabled","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Scotland","Heterosexual / straight","35","35","30770","30830"
"In post","2021","Declared non-disabled","Intelligence Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Heterosexual / straight","255","240","28500","27370"
"In post","2021","Declared non-disabled","Intelligence Analysis","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Heterosexual / straight","30","30","32560","27380"
"In post","2021","Declared non-disabled","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
