"Status","Year","Disability","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Attorney General's Departments","London","180","170","53010","52040"
"In post","2021","Declared disabled","Government Legal Department","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Government Property Agency","Other Cabinet Office Agencies","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","40","40","38260","31710"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","East of England","15","15","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","North West (England)","135","120","36160","33450"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Scotland","25","20","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","South West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","40","35","35620","33460"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","195","175","21880","19830"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","East of England","125","110","22850","20100"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","London","445","415","28250","23500"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","110","95","22910","20100"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","285","255","23310","20650"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Scotland","40","35","21870","20910"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","180","165","22960","20650"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","120","110","22330","20100"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Wales","130","115","21680","20100"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","280","255","21990","19930"
"In post","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","165","140","22510","20100"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","East Midlands (England)","65","60","30630","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","East of England","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","North East (England)","60","50","28310","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","North West (England)","75","65","28510","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","South West (England)","120","105","31060","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","Wales","50","40","29010","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","West Midlands (England)","60","50","31640","27130"
"In post","2021","Declared disabled","HM Land Registry","HM Land Registry","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","600","565","30070","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","East of England","570","530","29810","29300"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","London","730","705","35410","34100"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","North East (England)","340","320","29920","30210"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","North West (England)","765","705","29640","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","South East (England)","850","805","30240","30010"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","South West (England)","485","445","30140","28220"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Wales","320","300","29220","28080"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","625","590","30180","28960"
"In post","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","675","625","29940","28200"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","325","305","31830","31810"
