"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
