"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Counter Fraud","Intelligence Analysis","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Intelligence Analysis","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Intelligence Analysis","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Legal","Heterosexual / straight","250","250","27490","25560"
"In post","2021","20-29","Counter Fraud","Legal","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Legal","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Legal","Unknown","180","180","27250","25560"
"In post","2021","20-29","Counter Fraud","Operational Delivery","Heterosexual / straight","125","125","28640","25560"
"In post","2021","20-29","Counter Fraud","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Operational Delivery","Unknown","120","120","26390","25560"
"In post","2021","20-29","Counter Fraud","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Tax","Heterosexual / straight","90","90","37610","31810"
"In post","2021","20-29","Counter Fraud","Tax","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Tax","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Tax","Unknown","75","75","32910","31810"
"In post","2021","20-29","Counter Fraud","Unknown","Heterosexual / straight","30","30","31780","29050"
"In post","2021","20-29","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Debt","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Operational Delivery","Heterosexual / straight","230","225","21960","20140"
"In post","2021","20-29","Debt","Operational Delivery","LGBO","35","35","22320","20140"
"In post","2021","20-29","Debt","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Debt","Operational Delivery","Unknown","290","285","21580","20140"
"In post","2021","20-29","Debt","Tax","Heterosexual / straight","105","105","20650","20140"
"In post","2021","20-29","Debt","Tax","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Debt","Tax","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Debt","Tax","Unknown","315","310","20290","20140"
"In post","2021","20-29","Debt","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","785","780","33130","31810"
"In post","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","LGBO","105","105","33820","31810"
"In post","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Undeclared","95","95","32630","30920"
"In post","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","Unknown","610","605","32100","31740"
"In post","2021","20-29","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","40","40","31550","31810"
"In post","2021","20-29","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Delivery","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Project Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","Unknown","45","45","29830","31580"
"In post","2021","20-29","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","Heterosexual / straight","155","150","39520","35590"
"In post","2021","20-29","Digital, Data & Technology","Unknown","LGBO","35","35","42710","40600"
"In post","2021","20-29","Digital, Data & Technology","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","Unknown","80","80","34740","31810"
"In post","2021","20-29","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Finance","Finance","Heterosexual / straight","640","630","33330","30420"
"In post","2021","20-29","Finance","Finance","LGBO","50","50","32840","30460"
"In post","2021","20-29","Finance","Finance","Undeclared","50","50","32680","30750"
"In post","2021","20-29","Finance","Finance","Unknown","260","255","31040","29730"
"In post","2021","20-29","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","Heterosexual / straight","50","50","24940","25560"
"In post","2021","20-29","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","Unknown","40","40","23970","20140"
"In post","2021","20-29","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","Unknown","10","5","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","Heterosexual / straight","45","40","37500","35680"
"In post","2021","20-29","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","Unknown","35","30","32060","34550"
"In post","2021","20-29","Grants Management","Operational Delivery","Heterosexual / straight","50","50","22800","21050"
"In post","2021","20-29","Grants Management","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Operational Delivery","Unknown","180","175","22160","21050"
"In post","2021","20-29","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Human Resources","Heterosexual / straight","680","670","31040","28840"
"In post","2021","20-29","Human Resources","Human Resources","LGBO","85","85","32940","29730"
"In post","2021","20-29","Human Resources","Human Resources","Undeclared","35","30","31270","29360"
"In post","2021","20-29","Human Resources","Human Resources","Unknown","165","160","29780","27380"
"In post","2021","20-29","Human Resources","Operational Delivery","Heterosexual / straight","80","80","26140","25560"
"In post","2021","20-29","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
