"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","G7","35","[c]","53010","51250"
"Leaver CS","2021","30-39","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","G7","15","[c]","53030","55000"
"Leaver CS","2021","30-39","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","AO","10","[c]","22010","21940"
"Leaver CS","2021","30-39","Medicine","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Outside London","HEO","15","[c]","34680","33180"
"Leaver CS","2021","30-39","Medicine","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","AO","80","[c]","22870","22680"
"Leaver CS","2021","30-39","Operational Delivery","London","EO","50","[c]","28740","27760"
"Leaver CS","2021","30-39","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","London","G7","20","[c]","54040","53490"
"Leaver CS","2021","30-39","Operational Delivery","London","HEO","30","[c]","34240","32650"
"Leaver CS","2021","30-39","Operational Delivery","London","SEO","25","[c]","42360","40470"
"Leaver CS","2021","30-39","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","AA","120","[c]","18350","18060"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","AO","685","[c]","21150","21010"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","EO","165","[c]","26410","25100"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","G7","25","[c]","51890","51500"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","HEO","35","[c]","31420","30810"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","SEO","35","[c]","39600","39220"
"Leaver CS","2021","30-39","Operational Delivery","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","EO","10","[c]","27420","27630"
"Leaver CS","2021","30-39","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","AA","15","[c]","19190","19050"
"Leaver CS","2021","30-39","Other","Outside London","AO","25","[c]","21360","20920"
"Leaver CS","2021","30-39","Other","Outside London","EO","50","[c]","27530","29930"
"Leaver CS","2021","30-39","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","HEO","15","[c]","34230","35970"
"Leaver CS","2021","30-39","Other","Unknown","Unknown","25","[c]","27020","29880"
"Leaver CS","2021","30-39","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","EO","10","[c]","27280","27680"
"Leaver CS","2021","30-39","Policy","London","G6","20","[c]","66710","64990"
"Leaver CS","2021","30-39","Policy","London","G7","65","[c]","53880","53760"
"Leaver CS","2021","30-39","Policy","London","HEO","35","[c]","34470","33300"
"Leaver CS","2021","30-39","Policy","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","London","SEO","25","[c]","39760","39820"
"Leaver CS","2021","30-39","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outside London","HEO","15","[c]","32300","31380"
"Leaver CS","2021","30-39","Policy","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outside London","SEO","15","[c]","38310","39510"
"Leaver CS","2021","30-39","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","AA","10","[c]","18400","18760"
"Leaver CS","2021","30-39","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Psychology","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","AO","20","[c]","20760","20230"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","HEO","40","[c]","31390","30520"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","SEO","35","[c]","38730","37450"
"Leaver CS","2021","30-39","Science and Engineering","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","AO","25","[c]","33260","32390"
"Leaver CS","2021","30-39","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Social Research","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","AO","30","[c]","25420","25110"
"Leaver CS","2021","30-39","Unknown","London","EO","90","[c]","30540","31060"
"Leaver CS","2021","30-39","Unknown","London","G6","15","[c]","67970","67660"
"Leaver CS","2021","30-39","Unknown","London","G7","60","[c]","56470","56250"
"Leaver CS","2021","30-39","Unknown","London","HEO","35","[c]","34920","35510"
"Leaver CS","2021","30-39","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","SEO","35","[c]","41190","40750"
"Leaver CS","2021","30-39","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","AA","25","[c]","20160","20060"
"Leaver CS","2021","30-39","Unknown","Outside London","AO","525","[c]","21290","21010"
"Leaver CS","2021","30-39","Unknown","Outside London","EO","305","[c]","27610","27570"
"Leaver CS","2021","30-39","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","G7","25","[c]","53240","52480"
"Leaver CS","2021","30-39","Unknown","Outside London","HEO","75","[c]","32850","32140"
"Leaver CS","2021","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","SEO","40","[c]","40210","40040"
"Leaver CS","2021","30-39","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
