"Status","Year","Age","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Buckinghamshire CC","Outside London","Male","95","95","28080","28000"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","15","10","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","15","15","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","Female","55","55","25550","27570"
"In post","2021","20-29","Calderdale and Kirklees","Outside London","Male","50","50","25900","27570"
"In post","2021","20-29","Cambridgeshire CC","Outside London","Female","225","220","26630","26670"
"In post","2021","20-29","Cambridgeshire CC","Outside London","Male","225","220","27680","27570"
"In post","2021","20-29","Camden and City of London","London","Female","295","290","30510","29250"
"In post","2021","20-29","Camden and City of London","London","Male","280","280","33370","29570"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Female","1040","1020","25760","25030"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Outside London","Male","940","930","25590","25560"
"In post","2021","20-29","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","Female","15","10","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Outside London","Female","290","285","28560","28650"
"In post","2021","20-29","Central Hampshire","Outside London","Male","345","345","29540","28650"
"In post","2021","20-29","Central Valleys","Outside London","Female","100","95","25720","24320"
"In post","2021","20-29","Central Valleys","Outside London","Male","50","50","26200","26930"
"In post","2021","20-29","Cheshire East","Outside London","Female","80","75","24870","24920"
"In post","2021","20-29","Cheshire East","Outside London","Male","35","35","24970","22850"
"In post","2021","20-29","Cheshire West and Chester","Outside London","Female","30","30","23390","21970"
"In post","2021","20-29","Cheshire West and Chester","Outside London","Male","40","40","22850","21010"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","Female","110","110","25130","24620"
"In post","2021","20-29","Chorley and West Lancashire","Outside London","Male","95","95","24860","24920"
"In post","2021","20-29","City of Edinburgh","Outside London","Female","1275","1255","27920","26160"
"In post","2021","20-29","City of Edinburgh","Outside London","Male","910","905","27350","25590"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","Female","75","75","25410","24030"
"In post","2021","20-29","Clackmannanshire and Fife","Outside London","Male","45","45","28030","27570"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","Female","30","30","24260","23830"
"In post","2021","20-29","Conwy and Denbighshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","Female","70","70","23400","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","Outside London","Male","50","50","23670","21010"
"In post","2021","20-29","Coventry","Outside London","Female","220","215","29390","28000"
"In post","2021","20-29","Coventry","Outside London","Male","190","190","29660","29360"
"In post","2021","20-29","Croydon","London","Female","640","635","31890","29570"
"In post","2021","20-29","Croydon","London","Male","605","605","33260","29570"
"In post","2021","20-29","Darlington","Outside London","Female","75","70","29560","29250"
"In post","2021","20-29","Darlington","Outside London","Male","35","35","29290","28610"
"In post","2021","20-29","Derby","Outside London","Female","80","75","24130","22920"
"In post","2021","20-29","Derby","Outside London","Male","45","45","25650","26750"
"In post","2021","20-29","Devon CC","Outside London","Female","330","320","25410","24620"
"In post","2021","20-29","Devon CC","Outside London","Male","295","290","25830","24660"
"In post","2021","20-29","Dorset CC","Outside London","Female","135","130","24630","23970"
"In post","2021","20-29","Dorset CC","Outside London","Male","130","130","25050","25300"
"In post","2021","20-29","Dudley","Outside London","Female","55","55","23940","22920"
"In post","2021","20-29","Dudley","Outside London","Male","50","50","22870","21010"
"In post","2021","20-29","Dumfries and Galloway","Outside London","Female","30","25","25710","26070"
"In post","2021","20-29","Dumfries and Galloway","Outside London","Male","35","35","25760","25870"
"In post","2021","20-29","Durham CC","Outside London","Female","480","460","23420","22350"
"In post","2021","20-29","Durham CC","Outside London","Male","380","370","23690","22350"
"In post","2021","20-29","Ealing","London","Female","55","55","30910","31060"
"In post","2021","20-29","Ealing","London","Male","20","20","[c]","[c]"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","Female","30","30","25220","26860"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","Outside London","Male","50","50","22530","23020"
"In post","2021","20-29","East Cumbria","Outside London","Female","40","40","23350","21050"
"In post","2021","20-29","East Cumbria","Outside London","Male","25","25","[c]","[c]"
"In post","2021","20-29","East Derbyshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","20-29","East Derbyshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","115","110","25980","25770"
"In post","2021","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","240","240","25090","24610"
"In post","2021","20-29","East Kent","Outside London","Female","260","255","24930","24880"
"In post","2021","20-29","East Kent","Outside London","Male","255","255","24510","24880"
"In post","2021","20-29","East Lancashire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","20-29","East Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Merseyside","Outside London","Female","50","50","25640","27570"
"In post","2021","20-29","East Merseyside","Outside London","Male","40","40","25460","27570"
"In post","2021","20-29","East Riding of Yorkshire","Outside London","Female","120","120","23580","23970"
"In post","2021","20-29","East Riding of Yorkshire","Outside London","Male","150","150","24930","24920"
"In post","2021","20-29","East Surrey","Outside London","Female","110","110","30360","30720"
"In post","2021","20-29","East Surrey","Outside London","Male","60","60","31200","33590"
"In post","2021","20-29","East Sussex CC","Outside London","Female","150","145","24390","25320"
"In post","2021","20-29","East Sussex CC","Outside London","Male","135","135","25000","25850"
"In post","2021","20-29","Enfield","London","Female","45","45","29610","31060"
"In post","2021","20-29","Enfield","London","Male","30","30","[c]","[c]"
"In post","2021","20-29","Essex Haven Gateway","Outside London","Female","60","55","24970","24340"
"In post","2021","20-29","Essex Haven Gateway","Outside London","Male","35","35","25880","25500"
"In post","2021","20-29","Essex Thames Gateway","Outside London","Female","90","85","25550","24180"
"In post","2021","20-29","Essex Thames Gateway","Outside London","Male","40","40","25990","24540"
"In post","2021","20-29","Falkirk","Outside London","Female","175","165","23420","21010"
"In post","2021","20-29","Falkirk","Outside London","Male","75","75","23990","21010"
"In post","2021","20-29","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Flintshire and Wrexham","Outside London","Female","150","150","23770","22850"
"In post","2021","20-29","Flintshire and Wrexham","Outside London","Male","180","180","23690","23970"
"In post","2021","20-29","Glasgow City","Outside London","Female","885","860","26200","24890"
"In post","2021","20-29","Glasgow City","Outside London","Male","740","725","26470","24890"
"In post","2021","20-29","Gloucestershire","Outside London","Female","105","100","25500","23140"
"In post","2021","20-29","Gloucestershire","Outside London","Male","45","45","26950","27130"
"In post","2021","20-29","Greater Manchester North East","Outside London","Female","115","115","26150","27570"
"In post","2021","20-29","Greater Manchester North East","Outside London","Male","60","60","25390","27570"
"In post","2021","20-29","Greater Manchester North West","Outside London","Female","125","125","23600","22850"
"In post","2021","20-29","Greater Manchester North West","Outside London","Male","95","95","24090","24440"
"In post","2021","20-29","Greater Manchester South East","Outside London","Female","90","85","24620","21920"
"In post","2021","20-29","Greater Manchester South East","Outside London","Male","85","85","23270","21010"
"In post","2021","20-29","Greater Manchester South West","Outside London","Female","550","540","25580","25220"
"In post","2021","20-29","Greater Manchester South West","Outside London","Male","610","600","26850","25560"
"In post","2021","20-29","Gwent Valleys","Outside London","Female","70","65","24040","23830"
"In post","2021","20-29","Gwent Valleys","Outside London","Male","35","35","24500","27570"
"In post","2021","20-29","Gwynedd","Outside London","Female","65","60","22410","21010"
"In post","2021","20-29","Gwynedd","Outside London","Male","40","40","22410","21010"
"In post","2021","20-29","Hackney and Newham","London","Female","220","215","31440","31060"
"In post","2021","20-29","Hackney and Newham","London","Male","125","125","33130","31060"
"In post","2021","20-29","Haringey and Islington","London","Female","190","190","28200","30220"
"In post","2021","20-29","Haringey and Islington","London","Male","110","105","29750","31060"
"In post","2021","20-29","Harrow and Hillingdon","London","Female","185","185","29110","28670"
"In post","2021","20-29","Harrow and Hillingdon","London","Male","135","135","28350","28670"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","Outside London","Female","80","80","25010","26300"
"In post","2021","20-29","Hartlepool and Stockton-on-Tees","Outside London","Male","85","85","24390","23970"
"In post","2021","20-29","Heart of Essex","Outside London","Female","125","125","27830","28380"
"In post","2021","20-29","Heart of Essex","Outside London","Male","90","90","28300","29290"
"In post","2021","20-29","Herefordshire, County of","Outside London","Female","25","25","[c]","[c]"
"In post","2021","20-29","Herefordshire, County of","Outside London","Male","20","20","[c]","[c]"
"In post","2021","20-29","Hertfordshire","Outside London","Female","240","235","29160","29290"
"In post","2021","20-29","Hertfordshire","Outside London","Male","165","165","31270","30580"
"In post","2021","20-29","Hounslow and Richmond upon Thames","London","Female","320","320","29130","28940"
"In post","2021","20-29","Hounslow and Richmond upon Thames","London","Male","230","230","30140","30720"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","65","60","25940","25410"
"In post","2021","20-29","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","35","35","26670","25870"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","65","65","25460","22920"
"In post","2021","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","35","35","24370","23680"
"In post","2021","20-29","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Isle of Anglesey","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Isle of Wight","Outside London","Female","40","40","24640","24620"
"In post","2021","20-29","Isle of Wight","Outside London","Male","60","60","24680","25600"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","London","Female","120","120","30630","31060"
"In post","2021","20-29","Kensington & Chelsea and Hammersmith & Fulham","London","Male","70","70","31150","31550"
"In post","2021","20-29","Kent Thames Gateway","Outside London","Female","130","130","27550","29200"
"In post","2021","20-29","Kent Thames Gateway","Outside London","Male","140","140","30100","30400"
"In post","2021","20-29","Kingston upon Hull, City of","Outside London","Female","120","120","24680","24440"
"In post","2021","20-29","Kingston upon Hull, City of","Outside London","Male","145","140","24080","23970"
"In post","2021","20-29","Lambeth","London","Female","550","540","32800","32260"
"In post","2021","20-29","Lambeth","London","Male","285","275","34080","32300"
"In post","2021","20-29","Lancaster and Wyre","Outside London","Female","80","80","24360","25380"
"In post","2021","20-29","Lancaster and Wyre","Outside London","Male","75","75","23640","22850"
"In post","2021","20-29","Leeds","Outside London","Female","1255","1235","27380","25560"
"In post","2021","20-29","Leeds","Outside London","Male","1155","1150","26700","25560"
"In post","2021","20-29","Leicester","Outside London","Female","175","170","24330","22850"
"In post","2021","20-29","Leicester","Outside London","Male","160","155","23990","22350"
"In post","2021","20-29","Leicestershire CC and Rutland","Outside London","Female","130","125","23780","24120"
"In post","2021","20-29","Leicestershire CC and Rutland","Outside London","Male","145","140","24800","24890"
"In post","2021","20-29","Lewisham and Southwark","London","Female","130","130","28740","30210"
"In post","2021","20-29","Lewisham and Southwark","London","Male","80","80","27590","28210"
"In post","2021","20-29","Lincolnshire","Outside London","Female","165","160","25240","25980"
"In post","2021","20-29","Lincolnshire","Outside London","Male","115","115","26030","26300"
"In post","2021","20-29","Lisburn and Castlereagh","Outside London","Female","10","5","[c]","[c]"
"In post","2021","20-29","Lisburn and Castlereagh","Outside London","Male","5","5","[c]","[c]"
"In post","2021","20-29","Liverpool","Outside London","Female","935","900","25120","24890"
"In post","2021","20-29","Liverpool","Outside London","Male","650","630","24560","24880"
"In post","2021","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","15","15","[c]","[c]"
