"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","London","AO","105","[c]","23970","23000"
"New entrant CS","2021","Asian","No function","London","EO","120","[c]","27470","27500"
"New entrant CS","2021","Asian","No function","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","London","G7","30","[c]","54790","53380"
"New entrant CS","2021","Asian","No function","London","HEO","155","[c]","33130","32790"
"New entrant CS","2021","Asian","No function","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","London","SEO","40","[c]","40230","40060"
"New entrant CS","2021","Asian","No function","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Outside London","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Outside London","AO","285","[c]","20770","20140"
"New entrant CS","2021","Asian","No function","Outside London","EO","80","[c]","25180","24720"
"New entrant CS","2021","Asian","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Outside London","HEO","70","[c]","31070","30730"
"New entrant CS","2021","Asian","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Outside London","SEO","35","[c]","39030","38200"
"New entrant CS","2021","Asian","No function","Outside London","Unknown","35","[c]","21540","22920"
"New entrant CS","2021","Asian","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","AO","120","[c]","25100","25110"
"New entrant CS","2021","Asian","Unknown","London","EO","695","[c]","30880","31060"
"New entrant CS","2021","Asian","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","HEO","30","[c]","34150","35050"
"New entrant CS","2021","Asian","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","AO","405","[c]","21210","21010"
"New entrant CS","2021","Asian","Unknown","Outside London","EO","810","[c]","27850","27570"
"New entrant CS","2021","Asian","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
