"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G7","Heterosexual / straight","40","[c]","51160","50500"
"New entrant CS","2021","Asian","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AA","Heterosexual / straight","35","[c]","20920","20600"
"New entrant CS","2021","Asian","Operational Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AO","Heterosexual / straight","280","[c]","22070","21300"
"New entrant CS","2021","Asian","Operational Delivery","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","EO","Heterosexual / straight","120","[c]","26440","26410"
"New entrant CS","2021","Asian","Operational Delivery","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","HEO","Heterosexual / straight","75","[c]","32470","32330"
"New entrant CS","2021","Asian","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SEO","Heterosexual / straight","45","[c]","39890","38890"
"New entrant CS","2021","Asian","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Unknown","Heterosexual / straight","45","[c]","22560","22920"
"New entrant CS","2021","Asian","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","EO","Heterosexual / straight","35","[c]","27040","27240"
"New entrant CS","2021","Asian","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
