"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Outside London","Heterosexual / straight","330","[c]","36220","32720"
"Leaver CS","2021","Defence Equipment and Support","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Outside London","Undeclared","50","[c]","36140","36530"
"Leaver CS","2021","Defence Equipment and Support","Outside London","Unknown","60","[c]","28730","26500"
"Leaver CS","2021","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","135","[c]","31880","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Outside London","Unknown","40","[c]","31850","28650"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","120","[c]","48760","43080"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","45","[c]","50120","40050"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","London","Heterosexual / straight","75","[c]","49850","45700"
"Leaver CS","2021","Department for Education (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","London","Unknown","35","[c]","39380","34420"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","100","[c]","39670","37100"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Outside London","Unknown","30","[c]","39710","36500"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","145","[c]","38410","33050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","120","[c]","37860","35900"
"Leaver CS","2021","Department for International Development","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Heterosexual / straight","40","[c]","52700","43250"
"Leaver CS","2021","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","London","Unknown","90","[c]","29430","18200"
"Leaver CS","2021","Department for International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Heterosexual / straight","45","[c]","42360","35430"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","230","[c]","30800","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","London","Unknown","220","[c]","33190","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","2100","[c]","25840","24180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","125","[c]","24950","24180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","260","[c]","25490","25110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","1370","[c]","25630","26120"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","150","[c]","22760","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","Undeclared","65","[c]","24140","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Outside London","Unknown","50","[c]","24380","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","100","[c]","29400","26700"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","Undeclared","50","[c]","28330","26780"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Outside London","Unknown","50","[c]","25750","25580"
"Leaver CS","2021","Education and Skills Funding Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","Heterosexual / straight","35","[c]","40170","36780"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Education Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
