"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","EO","EO","Female","60","[c]","27570","27570"
"New entrant CS","2021","Calderdale and Kirklees","EO","EO","Male","45","[c]","27530","27570"
"New entrant CS","2021","Calderdale and Kirklees","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","AA/AO","AO","Female","55","[c]","21660","21570"
"New entrant CS","2021","Cambridgeshire CC","AA/AO","AO","Male","55","[c]","24560","25850"
"New entrant CS","2021","Cambridgeshire CC","EO","EO","Female","75","[c]","26800","27570"
"New entrant CS","2021","Cambridgeshire CC","EO","EO","Male","55","[c]","26900","27570"
"New entrant CS","2021","Cambridgeshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SEO/HEO","HEO","Female","30","[c]","31130","30910"
"New entrant CS","2021","Cambridgeshire CC","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","AA/AO","AO","Female","95","[c]","22860","22680"
"New entrant CS","2021","Camden and City of London","AA/AO","AO","Male","60","[c]","23220","22680"
"New entrant CS","2021","Camden and City of London","EO","EO","Female","55","[c]","29310","29570"
"New entrant CS","2021","Camden and City of London","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA/AO","AO","Female","250","[c]","20400","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","AA/AO","AO","Male","240","[c]","20560","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","EO","EO","Female","90","[c]","26380","27350"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","EO","EO","Male","80","[c]","26620","25840"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Female","55","[c]","30820","30700"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","Male","40","[c]","31530","31810"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AA/AO","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","AA/AO","AO","Female","65","[c]","21860","20920"
"New entrant CS","2021","Central Hampshire","AA/AO","AO","Male","40","[c]","24030","21010"
"New entrant CS","2021","Central Hampshire","EO","EO","Female","60","[c]","26440","26350"
"New entrant CS","2021","Central Hampshire","EO","EO","Male","50","[c]","27230","26350"
"New entrant CS","2021","Central Hampshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SEO/HEO","HEO","Female","30","[c]","32270","33000"
"New entrant CS","2021","Central Hampshire","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","AA/AO","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","EO","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","AA/AO","AO","Female","50","[c]","21010","21010"
"New entrant CS","2021","Cheshire West and Chester","AA/AO","AO","Male","50","[c]","20970","21010"
"New entrant CS","2021","Cheshire West and Chester","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA/AO","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","AA/AO","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","AA/AO","AA","Female","50","[c]","19920","20060"
"New entrant CS","2021","City of Edinburgh","AA/AO","AA","Male","45","[c]","21080","20060"
"New entrant CS","2021","City of Edinburgh","AA/AO","AO","Female","290","[c]","20720","20140"
"New entrant CS","2021","City of Edinburgh","AA/AO","AO","Male","250","[c]","20680","20140"
"New entrant CS","2021","City of Edinburgh","EO","EO","Female","150","[c]","26750","26160"
"New entrant CS","2021","City of Edinburgh","EO","EO","Male","115","[c]","26470","26160"
"New entrant CS","2021","City of Edinburgh","G6/G7","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","G6/G7","G7","Female","85","[c]","52080","48930"
"New entrant CS","2021","City of Edinburgh","G6/G7","G7","Male","55","[c]","52030","48930"
"New entrant CS","2021","City of Edinburgh","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","SEO/HEO","HEO","Female","160","[c]","31250","30650"
"New entrant CS","2021","City of Edinburgh","SEO/HEO","HEO","Male","85","[c]","32140","30650"
"New entrant CS","2021","City of Edinburgh","SEO/HEO","SEO","Female","90","[c]","40420","38540"
"New entrant CS","2021","City of Edinburgh","SEO/HEO","SEO","Male","75","[c]","40880","38630"
"New entrant CS","2021","Clackmannanshire and Fife","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","EO","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","AA/AO","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","AA/AO","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","EO","EO","Female","60","[c]","27350","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","EO","EO","Male","35","[c]","27300","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","AA/AO","AO","Female","40","[c]","21550","22350"
"New entrant CS","2021","Coventry","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","EO","EO","Female","80","[c]","26830","27570"
"New entrant CS","2021","Coventry","EO","EO","Male","65","[c]","26900","27570"
"New entrant CS","2021","Coventry","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","AA/AO","AO","Female","105","[c]","23800","24120"
"New entrant CS","2021","Croydon","AA/AO","AO","Male","90","[c]","24130","24120"
"New entrant CS","2021","Croydon","EO","EO","Female","120","[c]","29770","29570"
"New entrant CS","2021","Croydon","EO","EO","Male","90","[c]","29570","29570"
"New entrant CS","2021","Croydon","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","G6/G7","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","G6/G7","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","G6/G7","G7","Male","40","[c]","58920","57430"
"New entrant CS","2021","Croydon","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","SEO/HEO","HEO","Female","80","[c]","33760","35050"
"New entrant CS","2021","Croydon","SEO/HEO","HEO","Male","80","[c]","34910","36160"
"New entrant CS","2021","Croydon","SEO/HEO","SEO","Female","30","[c]","43400","41960"
"New entrant CS","2021","Croydon","SEO/HEO","SEO","Male","35","[c]","43260","42100"
"New entrant CS","2021","Croydon","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","AA/AO","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Derby","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Derby","EO","EO","Female","45","[c]","27640","27570"
"New entrant CS","2021","Derby","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Derby","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","AA/AO","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","AA/AO","AO","Female","180","[c]","21300","21010"
"New entrant CS","2021","Devon CC","AA/AO","AO","Male","150","[c]","22210","22850"
"New entrant CS","2021","Devon CC","EO","EO","Female","100","[c]","26920","27570"
"New entrant CS","2021","Devon CC","EO","EO","Male","90","[c]","26350","27570"
"New entrant CS","2021","Devon CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","SEO/HEO","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","SEO/HEO","HEO","Male","35","[c]","32300","32060"
"New entrant CS","2021","Devon CC","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","AA/AO","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","AA/AO","AO","Female","50","[c]","21700","21050"
"New entrant CS","2021","Dorset CC","AA/AO","AO","Male","60","[c]","23330","22850"
"New entrant CS","2021","Dorset CC","EO","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","EO","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
