"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","AA/AO","990","840","20620","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","EO","360","320","25690","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","G6/G7","135","130","53820","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","SEO/HEO","405","380","34310","32100"
"In post","2021","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","AA/AO","85","85","20160","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","EO","35","35","25480","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","SEO/HEO","15","15","33270","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","North and North East Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","AA/AO","875","715","20570","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","EO","350","320","26020","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","G6/G7","40","40","53850","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","SEO/HEO","290","275","33450","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","AA/AO","625","560","20440","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","EO","840","795","25850","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","G6/G7","465","450","55040","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","SCS level","25","25","86620","78340"
"In post","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","SEO/HEO","1360","1300","33970","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","AA/AO","10","10","21170","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","EO","10","10","27750","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","SEO/HEO","15","10","35280","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","AA/AO","445","385","20550","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","EO","250","215","26510","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","G6/G7","60","55","55930","52680"
"In post","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","SEO/HEO","245","225","34040","32100"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","AA/AO","1200","1035","20530","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","EO","585","530","25670","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","G6/G7","165","155","54160","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","SEO/HEO","530","500","33940","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","AA/AO","10","10","20680","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","EO","15","15","26340","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","G6/G7","10","10","57420","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","SEO/HEO","20","15","35630","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Shropshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","EO","65","65","25910","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","G6/G7","20","15","54390","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","SEO/HEO","60","55","34910","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","AA/AO","1240","1050","20490","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","EO","490","420","25780","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","G6/G7","80","75","52820","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","SEO/HEO","420","390","33230","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","AA/AO","195","160","20870","21230"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","EO","225","205","26540","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","G6/G7","115","115","54310","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","SCS level","10","10","80040","74500"
"In post","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","SEO/HEO","480","440","35510","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","AA/AO","145","130","20800","21400"
"In post","2021","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","EO","185","170","26540","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","G6/G7","35","35","55200","53440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","SEO/HEO","185","170","33870","32030"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","AA/AO","1665","1310","20720","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","EO","475","420","25800","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","G6/G7","70","70","54870","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","SEO/HEO","275","260","33310","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","AA/AO","20","15","20910","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","EO","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","AA/AO","60","45","20680","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","EO","135","120","26220","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","G6/G7","225","215","55340","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","SCS level","15","15","85510","84650"
"In post","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","SEO/HEO","380","355","35950","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","AA/AO","65","55","24780","24930"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","EO","170","160","30470","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","G6/G7","435","420","62710","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","SCS level","55","50","87150","80080"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","SEO/HEO","450","430","39400","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","AA/AO","3060","2560","20630","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","EO","1780","1660","25800","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","G6/G7","735","720","53460","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","SCS level","35","35","82510","76430"
"In post","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","SEO/HEO","2195","2095","34120","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Warrington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","SEO/HEO","10","10","34340","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","AA/AO","150","125","21030","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","EO","175","145","26990","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","G6/G7","75","75","54940","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","SEO/HEO","245","225","35050","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","AA/AO","80","75","24740","24530"
"In post","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","EO","135","130","30180","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","G6/G7","845","805","63620","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","SCS level","135","135","89570","82010"
"In post","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","SEO/HEO","550","535","38990","37600"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wolverhampton","Outside London","AA/AO","10","5","[c]","[c]"
