"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","AA/AO","55","50","21160","20920"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","EO","55","55","26340","26670"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","G6/G7","45","45","57270","54540"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","SEO/HEO","120","115","35240","33300"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","20","15","21900","21710"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","10","10","27760","26500"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","10","10","60020","60090"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","65","60","35820","31180"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","AA/AO","15","15","19160","19160"
"In post","2021","Human Resources","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Inner London - East","London","AA/AO","25","20","23450","23320"
"In post","2021","Human Resources","Inner London - East","London","EO","55","55","29550","29570"
"In post","2021","Human Resources","Inner London - East","London","G6/G7","140","135","61550","59160"
"In post","2021","Human Resources","Inner London - East","London","SCS level","30","30","93200","88520"
"In post","2021","Human Resources","Inner London - East","London","SEO/HEO","185","180","39590","40070"
"In post","2021","Human Resources","Inner London - West","London","AA/AO","55","55","24480","24370"
"In post","2021","Human Resources","Inner London - West","London","EO","335","325","28400","27690"
"In post","2021","Human Resources","Inner London - West","London","G6/G7","675","655","59970","58660"
"In post","2021","Human Resources","Inner London - West","London","SCS level","125","120","87940","79000"
"In post","2021","Human Resources","Inner London - West","London","SEO/HEO","885","865","37900","37170"
"In post","2021","Human Resources","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Kent","Outside London","SEO/HEO","35","35","38770","40170"
"In post","2021","Human Resources","Lancashire","Outside London","AA/AO","80","70","20920","21030"
"In post","2021","Human Resources","Lancashire","Outside London","EO","100","95","26830","26670"
"In post","2021","Human Resources","Lancashire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Lancashire","Outside London","SEO/HEO","35","35","38430","36390"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","5","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","15","15","36610","37170"
"In post","2021","Human Resources","Lincolnshire","Outside London","AA/AO","15","15","21230","21130"
"In post","2021","Human Resources","Lincolnshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Lincolnshire","Outside London","SEO/HEO","10","10","35500","33300"
"In post","2021","Human Resources","Merseyside","Outside London","AA/AO","70","60","21200","21320"
"In post","2021","Human Resources","Merseyside","Outside London","EO","70","65","25670","25560"
"In post","2021","Human Resources","Merseyside","Outside London","G6/G7","65","60","56030","53430"
"In post","2021","Human Resources","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Merseyside","Outside London","SEO/HEO","120","115","34190","32460"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","EO","15","15","26520","26670"
"In post","2021","Human Resources","North Yorkshire","Outside London","G6/G7","30","30","55020","52430"
"In post","2021","Human Resources","North Yorkshire","Outside London","SEO/HEO","40","40","34640","33300"
"In post","2021","Human Resources","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","AA/AO","220","190","20790","20800"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","EO","145","135","25070","25550"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","G6/G7","40","40","53400","52580"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","SEO/HEO","150","145","33680","32960"
"In post","2021","Human Resources","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","G6/G7","40","35","65840","64810"
"In post","2021","Human Resources","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","SEO/HEO","50","50","42880","41800"
"In post","2021","Human Resources","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","EO","10","10","26820","25240"
"In post","2021","Human Resources","Outer London - West and North West","London","G6/G7","10","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","London","SEO/HEO","20","20","38760","37730"
"In post","2021","Human Resources","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","SEO/HEO","10","10","36890","36460"
"In post","2021","Human Resources","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","G6/G7","15","10","53920","52580"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","SEO/HEO","40","40","37660","36480"
"In post","2021","Human Resources","South Yorkshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Outside London","EO","15","15","25060","25000"
"In post","2021","Human Resources","South Yorkshire","Outside London","G6/G7","30","25","54170","51190"
"In post","2021","Human Resources","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Outside London","SEO/HEO","50","45","35620","35570"
"In post","2021","Human Resources","Southern Scotland","Outside London","AA/AO","15","15","21680","21490"
"In post","2021","Human Resources","Southern Scotland","Outside London","EO","20","15","26020","26120"
"In post","2021","Human Resources","Southern Scotland","Outside London","G6/G7","25","25","55720","54270"
"In post","2021","Human Resources","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Outside London","SEO/HEO","30","30","35800","33930"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","AA/AO","45","40","21170","21440"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","EO","35","30","26930","28130"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","G6/G7","10","10","56760","57890"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","SEO/HEO","35","30","38400","35000"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","EO","10","10","26310","25600"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","SEO/HEO","35","35","36060","35000"
"In post","2021","Human Resources","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","G6/G7","10","10","59820","59450"
"In post","2021","Human Resources","Unknown","Unknown","SEO/HEO","10","10","38280","37300"
"In post","2021","Human Resources","West Central Scotland","Outside London","AA/AO","400","360","21330","21130"
"In post","2021","Human Resources","West Central Scotland","Outside London","EO","100","100","26800","26670"
"In post","2021","Human Resources","West Central Scotland","Outside London","G6/G7","20","20","53820","53110"
"In post","2021","Human Resources","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Outside London","SEO/HEO","120","115","34030","33300"
"In post","2021","Human Resources","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Outside London","AA/AO","15","15","20640","20880"
"In post","2021","Human Resources","West Midlands","Outside London","EO","30","30","25470","25560"
"In post","2021","Human Resources","West Midlands","Outside London","G6/G7","45","45","54620","52930"
"In post","2021","Human Resources","West Midlands","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Outside London","SEO/HEO","80","80","36940","36780"
"In post","2021","Human Resources","West Wales and The Valleys","Outside London","AA/AO","30","30","21090","21590"
