"Status","Year","Disability","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Legal","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Operational Delivery","105","[c]","22090","20760"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Commercial","35","[c]","36730","35000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Digital, Data and Technology","45","[c]","41370","45000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Finance","45","[c]","27470","24500"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Knowledge and Information Management","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Other","125","[c]","29300","25000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Project Delivery","85","[c]","35740","32000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Science and Engineering","115","[c]","34590","33000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Science and Engineering","95","[c]","29610","26480"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","40","[c]","37900","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","320","[c]","38590","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Economics","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Policy","180","[c]","37100","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Project Delivery","50","[c]","41630","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","95","[c]","39330","35900"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","345","[c]","36210","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","35","[c]","42520","34880"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Economics","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","International Trade","70","[c]","35560","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
