"Status","Year","Age","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Records of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Savings and Investments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Public Guardian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Public Guardian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Public Guardian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Scottish Charity Regulator","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of the Scottish Charity Regulator","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectorate","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","London","Heterosexual / straight","120","[c]","42990","40070"
"New entrant CS","2021","40-49","Public Health England","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South West (England)","Heterosexual / straight","55","[c]","41390","36330"
"New entrant CS","2021","40-49","Public Health England","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Public Health England","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Registers of Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Registers of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Revenue Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Revenue Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Rural Payments Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
