"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","HEO","10","[c]","33020","33570"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","10","[c]","32520","32060"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","10","[c]","40030","40050"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","EO","15","[c]","26180","26180"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","G7","20","[c]","52450","51730"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","HEO","25","[c]","34450","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Property","G7","10","[c]","50460","49860"
"New entrant CS","2021","Project Delivery","Department for Education","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","G7","10","[c]","48820","47960"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","HEO","15","[c]","30310","29180"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","SEO","15","[c]","36190","35900"
"New entrant CS","2021","Project Delivery","Department for International Trade","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","EO","10","[c]","26080","26130"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","HEO","30","[c]","33570","34710"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Project Delivery","SEO","15","[c]","41640","42470"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Foreign, Commonwealth and Development Office","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","AO","10","[c]","22350","22350"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Project Delivery","SEO","15","[c]","40530","38550"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Project Delivery","EO","25","[c]","25560","25560"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Project Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Project Delivery","G7","15","[c]","53460","52580"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Project Delivery","HEO","15","[c]","32350","31810"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Project Delivery","SEO","15","[c]","38630","38630"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Treasury","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Commercial","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Commercial","HEO","10","[c]","31650","34000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Commercial","SEO","15","[c]","43210","44000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Digital, Data and Technology","SEO","25","[c]","48690","50000"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
