"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","EO","20","20","26230","25780"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","HEO","25","25","31980","31660"
"In post","2021","20-29","Digital, Data & Technology","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","EO","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","AO","10","10","22510","24490"
"In post","2021","20-29","Digital, Data & Technology","Unknown","EO","70","70","26790","27500"
"In post","2021","20-29","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","G7","75","75","55290","54700"
"In post","2021","20-29","Digital, Data & Technology","Unknown","HEO","75","75","32720","34550"
"In post","2021","20-29","Digital, Data & Technology","Unknown","SEO","50","50","39910","40600"
"In post","2021","20-29","Finance","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Economics","G7","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Economics","HEO","30","30","32810","32790"
"In post","2021","20-29","Finance","Economics","SEO","10","10","37470","36820"
"In post","2021","20-29","Finance","Finance","AA","15","15","20150","20810"
"In post","2021","20-29","Finance","Finance","AO","120","110","21110","20140"
"In post","2021","20-29","Finance","Finance","EO","305","300","25250","25560"
"In post","2021","20-29","Finance","Finance","G6","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Finance","G7","100","100","54700","54110"
"In post","2021","20-29","Finance","Finance","HEO","275","275","33080","32790"
"In post","2021","20-29","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Finance","SEO","160","155","40530","40580"
"In post","2021","20-29","Finance","Finance","Unknown","15","15","29590","29060"
"In post","2021","20-29","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","AO","50","50","20260","20140"
"In post","2021","20-29","Finance","Operational Delivery","EO","35","35","26140","25560"
"In post","2021","20-29","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Operational Delivery","HEO","10","10","30240","31810"
"In post","2021","20-29","Finance","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Other","EO","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Project Delivery","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","AO","10","5","[c]","[c]"
"In post","2021","20-29","Finance","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Unknown","AO","10","10","21160","20140"
"In post","2021","20-29","Finance","Unknown","EO","15","15","27510","27500"
"In post","2021","20-29","Finance","Unknown","G7","10","10","55110","56010"
"In post","2021","20-29","Finance","Unknown","HEO","25","25","34520","34550"
"In post","2021","20-29","Finance","Unknown","SEO","20","20","40840","41530"
"In post","2021","20-29","Grants Management","Operational Delivery","AO","165","165","20860","21050"
"In post","2021","20-29","Grants Management","Operational Delivery","EO","65","65","24800","24920"
"In post","2021","20-29","Grants Management","Operational Delivery","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Human Resources","AA","20","20","20100","19560"
"In post","2021","20-29","Human Resources","Human Resources","AO","165","160","21680","20920"
"In post","2021","20-29","Human Resources","Human Resources","EO","265","260","26050","26530"
"In post","2021","20-29","Human Resources","Human Resources","G6","10","10","62960","62170"
"In post","2021","20-29","Human Resources","Human Resources","G7","80","80","53990","53360"
"In post","2021","20-29","Human Resources","Human Resources","HEO","320","320","31590","31810"
"In post","2021","20-29","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Human Resources","SEO","90","90","38950","38760"
"In post","2021","20-29","Human Resources","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Operational Delivery","AO","30","30","20650","20480"
"In post","2021","20-29","Human Resources","Operational Delivery","EO","35","35","25170","25560"
"In post","2021","20-29","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Operational Delivery","HEO","25","25","30630","31810"
"In post","2021","20-29","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Operational Delivery","Unknown","25","25","25130","21540"
"In post","2021","20-29","Human Resources","Other","EO","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Policy","EO","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Policy","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","Policy","SEO","10","10","38060","36480"
"In post","2021","20-29","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Security","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Tax","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","AA","15","15","19160","19160"
"In post","2021","20-29","Human Resources","Unknown","AO","45","45","21160","20800"
"In post","2021","20-29","Human Resources","Unknown","EO","95","95","26300","27500"
"In post","2021","20-29","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","G7","25","25","54760","54700"
"In post","2021","20-29","Human Resources","Unknown","HEO","85","85","32680","32960"
"In post","2021","20-29","Human Resources","Unknown","SEO","15","15","38440","37300"
"In post","2021","20-29","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Internal Audit","EO","5","5","[c]","[c]"
"In post","2021","20-29","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Internal Audit","HEO","30","30","33470","33360"
"In post","2021","20-29","Internal Audit","Internal Audit","SEO","10","10","40620","39800"
"In post","2021","20-29","Internal Audit","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Legal","AO","15","15","22850","22440"
"In post","2021","20-29","Legal","Legal","EO","180","180","28390","27680"
"In post","2021","20-29","Legal","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Legal","G7","170","170","51090","50520"
"In post","2021","20-29","Legal","Legal","HEO","255","255","35120","38000"
"In post","2021","20-29","Legal","Legal","SEO","120","120","37020","37230"
"In post","2021","20-29","Legal","Operational Delivery","AA","20","20","20070","20070"
"In post","2021","20-29","Legal","Operational Delivery","AO","550","540","21680","21950"
"In post","2021","20-29","Legal","Operational Delivery","EO","260","255","26900","26970"
"In post","2021","20-29","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Operational Delivery","HEO","45","45","31640","31560"
"In post","2021","20-29","Legal","Operational Delivery","SEO","15","15","38360","39750"
"In post","2021","20-29","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Other","AO","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Other","EO","85","85","27080","27350"
"In post","2021","20-29","Legal","Other","HEO","20","20","30730","30720"
"In post","2021","20-29","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Tax","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Tax","G7","10","10","53390","52580"
"In post","2021","20-29","Legal","Tax","HEO","20","20","32240","31810"
"In post","2021","20-29","Legal","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","AO","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","EO","10","10","27760","28530"
"In post","2021","20-29","Legal","Unknown","G7","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","HEO","20","20","34450","31810"
"In post","2021","20-29","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Commercial","EO","20","20","27290","25000"
"In post","2021","20-29","No function","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Commercial","HEO","20","20","32970","34710"
"In post","2021","20-29","No function","Commercial","SEO","10","10","[c]","[c]"
"In post","2021","20-29","No function","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Communications","EO","10","10","26040","26250"
