"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Westminster","London","20","[c]","24110","22500"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Barnet","London","15","[c]","45210","41950"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","24880","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bedford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Belfast","Outside London","45","[c]","24500","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Birmingham","Outside London","10","[c]","26390","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Camden and City of London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","Outside London","10","[c]","32390","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","City of Edinburgh","Outside London","15","[c]","24000","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Croydon","London","320","[c]","40850","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Durham CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Kent","Outside London","185","[c]","24310","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Essex Haven Gateway","Outside London","10","[c]","23450","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Glasgow City","Outside London","35","[c]","25700","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Greater Manchester South West","Outside London","75","[c]","40070","35630"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Harrow and Hillingdon","London","95","[c]","28320","28650"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","25","[c]","26050","25630"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","25","[c]","24410","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leeds","Outside London","60","[c]","26290","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Liverpool","Outside London","95","[c]","26400","22770"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Luton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Manchester","Outside London","70","[c]","24560","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","40","[c]","22090","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Peterborough","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Portsmouth","Outside London","35","[c]","27250","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Sefton","Outside London","80","[c]","23470","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Sheffield","Outside London","155","[c]","27160","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Solihull","Outside London","15","[c]","32470","27240"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South Teesside","Outside London","15","[c]","23160","23160"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","South West Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Southampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Suffolk","Outside London","20","[c]","22670","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Thurrock","Outside London","35","[c]","22080","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Tyneside","Outside London","30","[c]","24990","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","West Sussex (North East)","Outside London","40","[c]","26270","25960"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Westminster","London","450","[c]","41020","35070"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","Outside London","25","[c]","36520","33550"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","London","130","[c]","39720","32960"
"New entrant CS","2021","Unknown","Met Office","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","[c]","32080","33000"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Berkshire","Outside London","20","[c]","28990","26670"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Birmingham","Outside London","15","[c]","25160","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Buckinghamshire CC","Outside London","35","[c]","30970","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","25","[c]","25270","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Central Bedfordshire","Outside London","15","[c]","23800","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","95","[c]","26490","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","City of Edinburgh","Outside London","15","[c]","24620","20920"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","25","[c]","36490","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Devon CC","Outside London","15","[c]","20600","19560"
