"Status","Year","Organisation","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Crown Prosecution Service","South East (England)","Outside London","AO","50","[c]","20880","20120"
"New entrant CS","2021","Crown Prosecution Service","South East (England)","Outside London","EO","20","[c]","26830","26970"
"New entrant CS","2021","Crown Prosecution Service","South East (England)","Outside London","G7","35","[c]","52340","50520"
"New entrant CS","2021","Crown Prosecution Service","South East (England)","Outside London","HEO","15","[c]","38970","40000"
"New entrant CS","2021","Crown Prosecution Service","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South West (England)","Outside London","AO","15","[c]","19480","18740"
"New entrant CS","2021","Crown Prosecution Service","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South West (England)","Outside London","G7","10","[c]","51270","48080"
"New entrant CS","2021","Crown Prosecution Service","South West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Wales","Outside London","AO","10","[c]","20000","18740"
"New entrant CS","2021","Crown Prosecution Service","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Midlands (England)","Outside London","AO","25","[c]","20240","19490"
"New entrant CS","2021","Crown Prosecution Service","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Midlands (England)","Outside London","G7","25","[c]","52230","48080"
"New entrant CS","2021","Crown Prosecution Service","West Midlands (England)","Outside London","HEO","10","[c]","35640","38000"
"New entrant CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","AO","25","[c]","19520","18740"
"New entrant CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","G7","20","[c]","50440","48080"
"New entrant CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","HEO","15","[c]","36880","38000"
"New entrant CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","London","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Midlands (England)","Outside London","SEO","15","[c]","41190","41500"
"New entrant CS","2021","Defence Equipment and Support","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","London","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","London","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Scotland","Outside London","EO","25","[c]","18840","16780"
"New entrant CS","2021","Defence Equipment and Support","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","EO","255","[c]","21450","20000"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","G7","45","[c]","55680","55000"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","HEO","150","[c]","29720","29750"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","South West (England)","Outside London","SEO","155","[c]","41880","41500"
"New entrant CS","2021","Defence Equipment and Support","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","AA","10","[c]","17180","17180"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","G7","10","[c]","47430","46080"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","HEO","15","[c]","26370","25520"
"New entrant CS","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","SEO","15","[c]","36230","37320"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","AA","15","[c]","15730","17180"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","AO","15","[c]","19220","18360"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","EO","20","[c]","23050","22780"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","G7","30","[c]","49320","46080"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","HEO","50","[c]","27160","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","SEO","30","[c]","38350","37320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","AO","20","[c]","24700","24900"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","EO","110","[c]","28470","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","G6","20","[c]","73190","68960"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","G7","75","[c]","54460","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","HEO","335","[c]","34040","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","SEO","120","[c]","41110","40050"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","EO","65","[c]","27340","26180"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","G7","65","[c]","55350","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","HEO","205","[c]","36070","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","HEO","10","[c]","34380","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","EO","80","[c]","28010","28500"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","G6","10","[c]","66070","64180"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","G7","35","[c]","53670","53420"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","HEO","55","[c]","33930","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","SEO","25","[c]","41600","40230"
"New entrant CS","2021","Department for Education (excl. agencies)","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","EO","20","[c]","25000","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","EO","40","[c]","25460","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","G7","20","[c]","50100","49860"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","HEO","30","[c]","30030","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","SEO","35","[c]","36810","36500"
"New entrant CS","2021","Department for Education (excl. agencies)","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","South West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","EO","25","[c]","25000","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","HEO","10","[c]","29710","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","SEO","10","[c]","37440","36500"
"New entrant CS","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","EO","40","[c]","24870","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","G7","10","[c]","50970","49860"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","HEO","35","[c]","30070","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","SEO","20","[c]","36520","36500"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","AO","15","[c]","23060","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","EO","90","[c]","24280","25170"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","G6","20","[c]","64480","63870"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","G7","80","[c]","53580","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","HEO","225","[c]","32520","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","SCS level","15","[c]","85910","78310"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","SEO","75","[c]","39280","38750"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","G7","10","[c]","47710","47550"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","HEO","10","[c]","29680","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","SEO","10","[c]","36680","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","EO","15","[c]","24810","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","G7","15","[c]","49270","48370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","HEO","25","[c]","29570","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","SEO","15","[c]","36140","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","G7","15","[c]","51160","49340"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","HEO","10","[c]","29800","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","SEO","10","[c]","38080","36690"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","EO","20","[c]","23450","24670"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","G7","30","[c]","50730","49260"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","HEO","65","[c]","29570","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","SEO","45","[c]","36660","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","EO","20","[c]","24320","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","G7","10","[c]","48380","47550"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","HEO","40","[c]","29410","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","SEO","20","[c]","35990","35900"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","London","AO","45","[c]","19090","18200"
"New entrant CS","2021","Department for International Trade","London","London","EO","65","[c]","26040","26250"
"New entrant CS","2021","Department for International Trade","London","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","London","G7","30","[c]","53860","51970"
"New entrant CS","2021","Department for International Trade","London","London","HEO","130","[c]","31760","31800"
"New entrant CS","2021","Department for International Trade","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","London","SEO","55","[c]","39710","38260"
"New entrant CS","2021","Department for International Trade","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","HEO","20","[c]","31120","31800"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
