"Status","Year","Organisation","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","Unknown","45","[c]","50120","40050"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Heterosexual / straight","75","[c]","49850","45700"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","London","Unknown","35","[c]","39380","34420"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Heterosexual / straight","100","[c]","39670","37100"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Outside London","Unknown","30","[c]","39710","36500"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","Unknown","145","[c]","38410","33050"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","Unknown","120","[c]","37860","35900"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","Heterosexual / straight","40","[c]","52700","43250"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","London","Unknown","90","[c]","29430","18200"
"Leaver CS","2021","Department for International Trade","Department for International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Heterosexual / straight","45","[c]","42360","35430"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Department for Transport","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Heterosexual / straight","230","[c]","30800","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Unknown","220","[c]","33190","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Heterosexual / straight","2100","[c]","25840","24180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","LGBO","125","[c]","24950","24180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Undeclared","260","[c]","25490","25110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","Unknown","1370","[c]","25630","26120"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scottish Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Heterosexual / straight","150","[c]","22760","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Undeclared","65","[c]","24140","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","Unknown","50","[c]","24380","21590"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Standards Agency","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
