"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","AA/AO","210","[c]","20870","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","EO","120","[c]","27150","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","G6/G7","55","[c]","60050","55610"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","SEO/HEO","110","[c]","39300","37100"
"Leaver CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","London","AA/AO","330","[c]","23240","23500"
"Leaver CS","2021","Declared non-disabled","White","London","EO","275","[c]","28820","28790"
"Leaver CS","2021","Declared non-disabled","White","London","G6/G7","510","[c]","61220","59290"
"Leaver CS","2021","Declared non-disabled","White","London","SCS level","155","[c]","98330","92480"
"Leaver CS","2021","Declared non-disabled","White","London","SEO/HEO","535","[c]","38420","37840"
"Leaver CS","2021","Declared non-disabled","White","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Outside London","AA/AO","5005","[c]","20970","21010"
"Leaver CS","2021","Declared non-disabled","White","Outside London","EO","2510","[c]","27020","27240"
"Leaver CS","2021","Declared non-disabled","White","Outside London","G6/G7","730","[c]","60580","58990"
"Leaver CS","2021","Declared non-disabled","White","Outside London","SCS level","85","[c]","96700","98110"
"Leaver CS","2021","Declared non-disabled","White","Outside London","SEO/HEO","2095","[c]","37010","35660"
"Leaver CS","2021","Declared non-disabled","White","Outside London","Unknown","325","[c]","37430","36280"
"Leaver CS","2021","Declared non-disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","AA/AO","145","[c]","22450","21010"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","EO","90","[c]","29140","27080"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","SEO/HEO","130","[c]","37520","35610"
"Leaver CS","2021","Undeclared","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Outside London","AA/AO","485","[c]","21410","21010"
"Leaver CS","2021","Undeclared","White","Outside London","EO","160","[c]","26930","27490"
