"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Attorney General's Departments","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","South Yorkshire","AO","[c]","[c]","[c]","[c]"
