"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","AO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","EO","20","15","25490","25320"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","HEO","10","10","30280","30420"
"In post","2021","Animal and Plant Health Agency","South West (England)","Gloucestershire","SEO","20","20","40090","37580"
"In post","2021","Animal and Plant Health Agency","South West (England)","Somerset","EO","10","10","25270","25520"
"In post","2021","Animal and Plant Health Agency","South West (England)","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Somerset","SEO","10","10","39810","36970"
"In post","2021","Animal and Plant Health Agency","South West (England)","Wiltshire","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","AO","45","45","21050","21050"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","EO","10","10","25090","25100"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","HEO","10","10","30280","30420"
"In post","2021","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","SEO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Gwynedd","AO","35","25","21080","21050"
"In post","2021","Animal and Plant Health Agency","Wales","Gwynedd","EO","15","15","26170","26130"
"In post","2021","Animal and Plant Health Agency","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Gwynedd","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Gwynedd","SEO","10","10","38470","36970"
"In post","2021","Animal and Plant Health Agency","Wales","Powys","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","Powys","SEO","10","10","37470","37240"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","AO","60","60","21150","21050"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","EO","35","30","25500","25190"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","HEO","15","10","29600","29430"
"In post","2021","Animal and Plant Health Agency","Wales","South West Wales","SEO","30","30","38280","37240"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","AO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","EO","15","15","24970","24920"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Shropshire CC","SEO","15","10","41620","37910"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","AO","30","30","21050","21050"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","EO","15","15","25160","24920"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","AO","35","30","21080","21050"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","EO","50","45","25550","25190"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","HEO","40","35","30630","30580"
"In post","2021","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","SEO","30","30","39510","37480"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","AO","15","15","21640","21050"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","EO","50","45","25910","25320"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","G6","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","G7","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","HEO","25","25","30600","30230"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire CC","SEO","25","25","37880","36970"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","AO","45","45","21910","21050"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","G6","10","10","66070","65650"
"In post","2021","Attorney General's Office","London","Westminster","G7","10","10","53280","51250"
"In post","2021","Attorney General's Office","London","Westminster","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","London","Westminster","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","EO","15","10","24640","23850"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","G7","25","25","52800","51190"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","HEO","15","15","32450","32960"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","SCS level","10","10","85510","75980"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","SEO","10","10","38720","38420"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","G7","65","60","56670","54700"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","HEO","15","15","31820","32000"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","HEO","35","35","29510","29250"
"In post","2021","Cabinet Office (excl. agencies)","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lambeth","HEO","10","10","29310","28630"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Lewisham and Southwark","SCS level","10","10","124750","129180"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","London","Tower Hamlets","EO","65","60","27870","27500"
