"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Operational Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Operational Delivery","Outside London","110","[c]","20980","20600"
"New entrant CS","2021","16-19","Declared non-disabled","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Tax","Outside London","35","[c]","20630","20140"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Outside London","180","[c]","21960","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","Outside London","155","[c]","20890","20880"
"New entrant CS","2021","16-19","Unknown","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Science and Engineering","Outside London","40","[c]","16900","16780"
"New entrant CS","2021","16-19","Unknown","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Tax","Outside London","75","[c]","20280","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Outside London","35","[c]","21040","20470"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","London","95","[c]","28080","26810"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","Outside London","240","[c]","22490","22350"
"New entrant CS","2021","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Policy","London","110","[c]","31740","32560"
"New entrant CS","2021","20-29","Declared disabled","Policy","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","Outside London","45","[c]","25140","25520"
"New entrant CS","2021","20-29","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Tax","Outside London","35","[c]","23820","20140"
"New entrant CS","2021","20-29","Declared disabled","Unknown","London","165","[c]","30470","31060"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Outside London","560","[c]","25050","27570"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Commercial","Outside London","55","[c]","26260","26350"
"New entrant CS","2021","20-29","Declared non-disabled","Communications","London","55","[c]","32220","32330"
"New entrant CS","2021","20-29","Declared non-disabled","Communications","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","London","50","[c]","37270","38160"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","Outside London","150","[c]","28570","26130"
"New entrant CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Economics","London","195","[c]","32030","31800"
"New entrant CS","2021","20-29","Declared non-disabled","Economics","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Finance","London","40","[c]","36610","31770"
"New entrant CS","2021","20-29","Declared non-disabled","Finance","Outside London","75","[c]","26510","25000"
"New entrant CS","2021","20-29","Declared non-disabled","Human Resources","London","45","[c]","30260","29440"
"New entrant CS","2021","20-29","Declared non-disabled","Human Resources","Outside London","75","[c]","24580","21000"
"New entrant CS","2021","20-29","Declared non-disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","International Trade","London","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","Outside London","40","[c]","26300","24730"
"New entrant CS","2021","20-29","Declared non-disabled","Legal","London","95","[c]","38850","41000"
"New entrant CS","2021","20-29","Declared non-disabled","Legal","Outside London","65","[c]","29050","25560"
"New entrant CS","2021","20-29","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicine","Outside London","30","[c]","29120","24910"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","London","695","[c]","28150","26880"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","Outside London","2370","[c]","22660","22850"
"New entrant CS","2021","20-29","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
