"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","HEO","40","[c]","31870","31590"
"Leaver Dept.","2021","White","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
