"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Inner London - West","Heterosexual / straight","495","480","57090","58120"
"In post","2021","30-39","HM Treasury","Inner London - West","LGBO","50","50","55760","56840"
"In post","2021","30-39","HM Treasury","Inner London - West","Undeclared","80","80","54270","56950"
"In post","2021","30-39","HM Treasury","Inner London - West","Unknown","55","55","54220","56730"
"In post","2021","30-39","HM Treasury","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Wales and The Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Treasury","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Bedfordshire and Hertfordshire","Heterosexual / straight","40","40","27990","25610"
"In post","2021","30-39","Home Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Home Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Devon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Dorset and Somerset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","East Anglia","Heterosexual / straight","135","120","24180","21430"
"In post","2021","30-39","Home Office","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","East Anglia","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","East Wales","Heterosexual / straight","110","100","26990","24970"
"In post","2021","30-39","Home Office","East Wales","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","East Wales","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","45","45","26640","25040"
"In post","2021","30-39","Home Office","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","East Yorkshire and Northern Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Eastern Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","30-39","Home Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Essex","Heterosexual / straight","115","110","26290","25220"
"In post","2021","30-39","Home Office","Essex","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Essex","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Home Office","Essex","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","40","25960","25260"
"In post","2021","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Greater Manchester","Heterosexual / straight","360","345","28980","25310"
"In post","2021","30-39","Home Office","Greater Manchester","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Home Office","Greater Manchester","Undeclared","35","35","34800","26910"
"In post","2021","30-39","Home Office","Greater Manchester","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Home Office","Hampshire and Isle of Wight","Heterosexual / straight","70","70","27370","25260"
"In post","2021","30-39","Home Office","Hampshire and Isle of Wight","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Hampshire and Isle of Wight","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Hampshire and Isle of Wight","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Home Office","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Inner London - East","Heterosexual / straight","125","120","34470","29080"
"In post","2021","30-39","Home Office","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Inner London - East","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Inner London - West","Heterosexual / straight","1035","1000","48640","43560"
"In post","2021","30-39","Home Office","Inner London - West","LGBO","55","55","48710","42710"
"In post","2021","30-39","Home Office","Inner London - West","Undeclared","120","120","48510","44710"
"In post","2021","30-39","Home Office","Inner London - West","Unknown","75","70","47220","44650"
"In post","2021","30-39","Home Office","Kent","Heterosexual / straight","350","320","25670","25040"
"In post","2021","30-39","Home Office","Kent","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Home Office","Kent","Undeclared","40","35","26200","25310"
"In post","2021","30-39","Home Office","Kent","Unknown","30","30","24340","24880"
"In post","2021","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","40","35","27090","25310"
"In post","2021","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Merseyside","Heterosexual / straight","1330","1230","26160","24890"
"In post","2021","30-39","Home Office","Merseyside","LGBO","75","70","25960","24890"
"In post","2021","30-39","Home Office","Merseyside","Undeclared","95","85","25640","24890"
"In post","2021","30-39","Home Office","Merseyside","Unknown","40","40","22960","21430"
"In post","2021","30-39","Home Office","North Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Northern Ireland","Heterosexual / straight","115","105","23820","21430"
"In post","2021","30-39","Home Office","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Home Office","Northumberland and Tyne and Wear","Heterosexual / straight","60","60","25980","25220"
"In post","2021","30-39","Home Office","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Northumberland and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Outer London - South","Heterosexual / straight","865","820","38950","35200"
"In post","2021","30-39","Home Office","Outer London - South","LGBO","30","30","44740","41970"
"In post","2021","30-39","Home Office","Outer London - South","Undeclared","80","75","41660","41960"
"In post","2021","30-39","Home Office","Outer London - South","Unknown","60","60","44100","41950"
"In post","2021","30-39","Home Office","Outer London - West and North West","Heterosexual / straight","525","500","30740","29030"
"In post","2021","30-39","Home Office","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Outer London - West and North West","Undeclared","45","40","31930","29080"
"In post","2021","30-39","Home Office","Outer London - West and North West","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","Heterosexual / straight","75","75","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","South Yorkshire","Heterosexual / straight","665","610","27480","25040"
"In post","2021","30-39","Home Office","South Yorkshire","LGBO","50","50","29210","25310"
"In post","2021","30-39","Home Office","South Yorkshire","Undeclared","65","65","28930","25040"
"In post","2021","30-39","Home Office","South Yorkshire","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Home Office","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Surrey, East and West Sussex","Heterosexual / straight","110","105","27110","26200"
"In post","2021","30-39","Home Office","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Surrey, East and West Sussex","Undeclared","20","15","[c]","[c]"
"In post","2021","30-39","Home Office","Surrey, East and West Sussex","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Home Office","Tees Valley and Durham","Heterosexual / straight","190","165","24470","21430"
"In post","2021","30-39","Home Office","Tees Valley and Durham","LGBO","10","5","[c]","[c]"
"In post","2021","30-39","Home Office","Tees Valley and Durham","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Home Office","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
