"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Project Delivery","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Scotland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Digital, Data and Technology","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","South West (England)","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Operational Delivery","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Other","Scotland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Other","South West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","East Midlands (England)","40","35","34270","31810"
"In post","2021","Declared disabled","Property","Property","East of England","50","45","33720","33300"
"In post","2021","Declared disabled","Property","Property","London","75","70","40300","35100"
"In post","2021","Declared disabled","Property","Property","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","North West (England)","40","35","31970","29190"
"In post","2021","Declared disabled","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","Scotland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","South East (England)","80","80","34070","33300"
"In post","2021","Declared disabled","Property","Property","South West (England)","70","65","35260","33300"
"In post","2021","Declared disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Property","Wales","35","30","32240","31380"
"In post","2021","Declared disabled","Property","Property","West Midlands (England)","40","35","37880","36270"
"In post","2021","Declared disabled","Property","Property","Yorkshire and The Humber","45","45","35850","32550"
"In post","2021","Declared disabled","Property","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","Scotland","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","South West (England)","[c]","[c]","[c]","[c]"
