"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Analysis","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Debt","Unknown","35","35","20140","20140"
"In post","2021","16-19","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Unknown","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Legal","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","No function","Unknown","215","205","20670","20140"
"In post","2021","16-19","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Unknown","60","60","17450","16780"
"In post","2021","16-19","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Property","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Security","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","110","105","20680","21150"
"In post","2021","16-19","White","Analysis","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","White","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Debt","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","16-19","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","White","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Legal","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","White","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","No function","Heterosexual / straight","200","190","21410","20600"
"In post","2021","16-19","White","No function","LGBO","15","15","[c]","[c]"
"In post","2021","16-19","White","No function","Undeclared","15","15","[c]","[c]"
"In post","2021","16-19","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Heterosexual / straight","70","70","18910","17780"
"In post","2021","16-19","White","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","White","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","White","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Heterosexual / straight","210","205","22090","21010"
"In post","2021","16-19","White","Unknown","LGBO","30","30","[c]","[c]"
"In post","2021","16-19","White","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Heterosexual / straight","165","165","36660","34000"
"In post","2021","20-29","Asian","Analysis","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Heterosexual / straight","45","45","31260","31330"
"In post","2021","20-29","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Heterosexual / straight","130","130","29010","25560"
"In post","2021","20-29","Asian","Communications","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Heterosexual / straight","60","60","29920","28850"
"In post","2021","20-29","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Heterosexual / straight","55","50","21330","20140"
"In post","2021","20-29","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Debt","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Heterosexual / straight","140","140","33160","30990"
"In post","2021","20-29","Asian","Digital, Data & Technology","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data & Technology","Unknown","15","10","[c]","[c]"
"In post","2021","20-29","Asian","Finance","Heterosexual / straight","130","130","31290","30190"
"In post","2021","20-29","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Finance","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Finance","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Human Resources","Heterosexual / straight","85","85","30400","28330"
"In post","2021","20-29","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Legal","Heterosexual / straight","160","155","30770","26970"
"In post","2021","20-29","Asian","Legal","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Legal","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","No function","Heterosexual / straight","1910","1860","28820","26810"
"In post","2021","20-29","Asian","No function","LGBO","70","70","31420","31550"
"In post","2021","20-29","Asian","No function","Undeclared","85","80","29950","28590"
"In post","2021","20-29","Asian","No function","Unknown","80","80","30210","30440"
"In post","2021","20-29","Asian","Project Delivery","Heterosexual / straight","185","185","31180","30510"
"In post","2021","20-29","Asian","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Property","Heterosexual / straight","35","35","29560","29720"
"In post","2021","20-29","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Security","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Heterosexual / straight","2025","1980","28150","27570"
"In post","2021","20-29","Asian","Unknown","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Undeclared","55","55","26070","27570"
"In post","2021","20-29","Asian","Unknown","Unknown","80","80","27670","27570"
"In post","2021","20-29","Black","Analysis","Heterosexual / straight","50","50","34920","32880"
"In post","2021","20-29","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Communications","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Communications","Unknown","5","5","[c]","[c]"
