"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Sunderland","150","[c]","26770","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Swansea","85","[c]","25120","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Swindon","60","[c]","26170","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","45","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Thurrock","10","[c]","27750","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Torbay","35","[c]","24570","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Tower Hamlets","105","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Tyneside","1000","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Wakefield","75","[c]","26860","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Walsall","35","[c]","24390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Wandsworth","40","[c]","29840","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Warrington","125","[c]","27510","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Warwickshire","60","[c]","25040","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Cumbria","10","[c]","22320","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Essex","60","[c]","28620","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Kent","40","[c]","29320","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Lothian","55","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Northamptonshire","50","[c]","27430","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Surrey","115","[c]","28890","29290"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","115","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","85","[c]","26650","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Westminster","315","[c]","35190","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Wiltshire","100","[c]","25450","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Wirral","65","[c]","22870","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Wolverhampton","55","[c]","24820","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Worcestershire","60","[c]","26300","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","York","45","[c]","26960","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Leeds","295","[c]","37740","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Westminster","805","[c]","40580","32790"
"New entrant CS","2021","Disclosure Scotland","Glasgow City","45","[c]","23650","20060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Swansea","340","[c]","23790","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bristol, City of","30","[c]","30330","28430"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Nottingham","50","[c]","36660","34080"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Staffordshire CC","30","[c]","22300","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Swansea","20","[c]","28300","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Tyneside","20","[c]","25900","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Coventry","35","[c]","37510","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Manchester","15","[c]","32830","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Sheffield","25","[c]","32530","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Glasgow City","10","[c]","41780","43740"
"New entrant CS","2021","Education Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Birmingham","15","[c]","38860","33850"
"New entrant CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Westminster","40","[c]","35210","32350"
"New entrant CS","2021","Food Standards Agency","York","20","[c]","34360","37350"
"New entrant CS","2021","Food Standards Scotland","Aberdeen City and Aberdeenshire","35","[c]","33060","30650"
"New entrant CS","2021","Food Standards Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Caithness and Sutherland and Ross and Cromarty","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","City of Edinburgh","20","[c]","34060","35680"
"New entrant CS","2021","Forestry and Land Scotland","Dumfries and Galloway","10","[c]","26730","25140"
"New entrant CS","2021","Forestry and Land Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","15","[c]","26400","25140"
"New entrant CS","2021","Forestry and Land Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","15","[c]","22620","21710"
"New entrant CS","2021","Forestry and Land Scotland","Perth and Kinross and Stirling","10","[c]","26200","25140"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Camden and City of London","35","[c]","42310","36860"
"New entrant CS","2021","Government Actuary's Department","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Westminster","20","[c]","46170","43160"
"New entrant CS","2021","Government Internal Audit Agency","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Westminster","250","[c]","42170","43920"
"New entrant CS","2021","Government Property Agency","Birmingham","20","[c]","42160","38000"
"New entrant CS","2021","Government Property Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Sefton","80","[c]","29690","26370"
"New entrant CS","2021","Health and Safety Executive","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","South and West Derbyshire","20","[c]","27740","26690"
"New entrant CS","2021","Health and Safety Executive","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Tower Hamlets","15","[c]","41210","36040"
"New entrant CS","2021","Health and Safety Executive","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","York","40","[c]","25740","26370"
"New entrant CS","2021","HM Courts and Tribunals Service","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Barnet","15","[c]","22550","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Berkshire","15","[c]","22640","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Bexley and Greenwich","10","[c]","20930","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Birmingham","110","[c]","23810","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Bournemouth and Poole","10","[c]","23350","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Bradford","20","[c]","19980","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Brent","20","[c]","25310","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Brighton and Hove","15","[c]","20230","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Bristol, City of","35","[c]","20130","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Bromley","15","[c]","21850","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Buckinghamshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cambridgeshire CC","15","[c]","19650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Camden and City of London","160","[c]","22670","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","45","[c]","18670","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Croydon","45","[c]","22200","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Derby","15","[c]","18980","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Devon CC","15","[c]","17670","16840"
"New entrant CS","2021","HM Courts and Tribunals Service","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","East Kent","15","[c]","18900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","East Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","East Sussex CC","10","[c]","21650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Essex Thames Gateway","10","[c]","20510","19170"
"New entrant CS","2021","HM Courts and Tribunals Service","Flintshire and Wrexham","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Glasgow City","20","[c]","21480","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Greater Manchester North West","15","[c]","19010","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Greater Manchester South West","35","[c]","19970","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Haringey and Islington","90","[c]","22810","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Harrow and Hillingdon","20","[c]","22540","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Heart of Essex","25","[c]","21730","21250"
"New entrant CS","2021","HM Courts and Tribunals Service","Hertfordshire","20","[c]","20890","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Hounslow and Richmond upon Thames","40","[c]","21540","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Leeds","45","[c]","19750","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Leicester","30","[c]","19110","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Lewisham and Southwark","30","[c]","22280","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Liverpool","50","[c]","21110","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Luton","10","[c]","19890","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Manchester","75","[c]","20830","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Medway","15","[c]","18340","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Merton, Kingston upon Thames and Sutton","25","[c]","22240","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Mid Kent","15","[c]","22090","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Mid Lancashire","15","[c]","20090","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Milton Keynes","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Monmouthshire and Newport","25","[c]","19650","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North Hampshire","15","[c]","20930","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Norwich and East Norfolk","10","[c]","20500","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Nottingham","30","[c]","20700","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Plymouth","10","[c]","19300","17860"
"New entrant CS","2021","HM Courts and Tribunals Service","Portsmouth","15","[c]","19340","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Redbridge and Waltham Forest","30","[c]","21700","21300"
"New entrant CS","2021","HM Courts and Tribunals Service","Sheffield","25","[c]","22360","21170"
"New entrant CS","2021","HM Courts and Tribunals Service","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South Teesside","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West Wales","[c]","[c]","[c]","[c]"
