"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","EO","35","[c]","26040","27300"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","SEO/HEO","45","[c]","36260","35550"
"Leaver Dept.","2021","50-59","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","G6/G7","85","[c]","61620","61130"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","SCS level","35","[c]","100170","87400"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","SEO/HEO","80","[c]","38600","38420"
"Leaver Dept.","2021","50-59","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","AA/AO","130","[c]","20850","21010"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","EO","160","[c]","26500","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","G6/G7","100","[c]","57550","56790"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","SEO/HEO","185","[c]","35330","34290"
"Leaver Dept.","2021","50-59","Declared non-disabled","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","London","SEO/HEO","50","[c]","37850","38130"
"Leaver Dept.","2021","50-59","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","AA/AO","70","[c]","20650","20430"
"Leaver Dept.","2021","50-59","Unknown","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","G6/G7","40","[c]","57230","54730"
"Leaver Dept.","2021","50-59","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Outside London","SEO/HEO","45","[c]","36270","36420"
"Leaver Dept.","2021","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","London","EO","45","[c]","26410","25170"
"New entrant CS","2021","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","AA/AO","305","[c]","20810","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","EO","55","[c]","24490","26160"
"New entrant CS","2021","16-19","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
