"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Female","235","[c]","23280","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Male","150","[c]","23680","22850"
"New entrant CS","2021","20-29","West Midlands (England)","West Midlands","Female","475","[c]","24400","22920"
"New entrant CS","2021","20-29","West Midlands (England)","West Midlands","Male","315","[c]","24550","22850"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","90","[c]","22830","21430"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","95","[c]","23280","22350"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","Female","100","[c]","24010","23300"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire","Male","90","[c]","24970","24920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","Female","260","[c]","24410","22850"
"New entrant CS","2021","20-29","Yorkshire and The Humber","South Yorkshire","Male","170","[c]","24590","21430"
"New entrant CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","Female","610","[c]","25080","24000"
"New entrant CS","2021","20-29","Yorkshire and The Humber","West Yorkshire","Male","510","[c]","24730","23440"
"New entrant CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Female","185","[c]","28540","27570"
"New entrant CS","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Male","140","[c]","27790","25560"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","115","[c]","25450","22920"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","100","[c]","25760","24880"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","Female","125","[c]","27060","27570"
"New entrant CS","2021","30-39","East of England","Bedfordshire and Hertfordshire","Male","75","[c]","27690","27850"
"New entrant CS","2021","30-39","East of England","East Anglia","Female","170","[c]","26810","25850"
"New entrant CS","2021","30-39","East of England","East Anglia","Male","140","[c]","26770","25950"
"New entrant CS","2021","30-39","East of England","Essex","Female","110","[c]","29040","29290"
"New entrant CS","2021","30-39","East of England","Essex","Male","65","[c]","28640","29290"
"New entrant CS","2021","30-39","London","Inner London - East","Female","515","[c]","36830","31060"
"New entrant CS","2021","30-39","London","Inner London - East","Male","345","[c]","39180","31730"
"New entrant CS","2021","30-39","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Inner London - West","Female","940","[c]","42330","38970"
"New entrant CS","2021","30-39","London","Inner London - West","Male","805","[c]","44070","40050"
"New entrant CS","2021","30-39","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Outer London - East and North East","Female","130","[c]","29570","31060"
"New entrant CS","2021","30-39","London","Outer London - East and North East","Male","90","[c]","29410","31060"
"New entrant CS","2021","30-39","London","Outer London - South","Female","150","[c]","33790","31060"
"New entrant CS","2021","30-39","London","Outer London - South","Male","105","[c]","36350","31060"
"New entrant CS","2021","30-39","London","Outer London - West and North West","Female","230","[c]","31150","31060"
"New entrant CS","2021","30-39","London","Outer London - West and North West","Male","150","[c]","31330","31060"
"New entrant CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Female","320","[c]","25260","24240"
"New entrant CS","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Male","275","[c]","26550","25560"
"New entrant CS","2021","30-39","North East (England)","Tees Valley and Durham","Female","95","[c]","23700","21010"
"New entrant CS","2021","30-39","North East (England)","Tees Valley and Durham","Male","85","[c]","25270","22850"
"New entrant CS","2021","30-39","North West (England)","Cheshire","Female","85","[c]","28640","27570"
"New entrant CS","2021","30-39","North West (England)","Cheshire","Male","85","[c]","28220","27570"
"New entrant CS","2021","30-39","North West (England)","Cumbria","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Cumbria","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester","Female","330","[c]","28630","27570"
"New entrant CS","2021","30-39","North West (England)","Greater Manchester","Male","335","[c]","30390","27570"
"New entrant CS","2021","30-39","North West (England)","Lancashire","Female","135","[c]","24440","21010"
"New entrant CS","2021","30-39","North West (England)","Lancashire","Male","140","[c]","24100","21010"
"New entrant CS","2021","30-39","North West (England)","Merseyside","Female","175","[c]","25970","24620"
"New entrant CS","2021","30-39","North West (England)","Merseyside","Male","130","[c]","27770","25560"
"New entrant CS","2021","30-39","Northern Ireland","Northern Ireland","Female","50","[c]","27760","20780"
"New entrant CS","2021","30-39","Northern Ireland","Northern Ireland","Male","65","[c]","24080","20140"
"New entrant CS","2021","30-39","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Eastern Scotland","Female","295","[c]","30680","27570"
"New entrant CS","2021","30-39","Scotland","Eastern Scotland","Male","245","[c]","29680","26160"
"New entrant CS","2021","30-39","Scotland","Highlands and Islands","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Highlands and Islands","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","North Eastern Scotland","Female","40","[c]","28810","27570"
"New entrant CS","2021","30-39","Scotland","North Eastern Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Southern Scotland","Female","65","[c]","24240","21010"
"New entrant CS","2021","30-39","Scotland","Southern Scotland","Male","45","[c]","23980","21010"
"New entrant CS","2021","30-39","Scotland","West Central Scotland","Female","200","[c]","29460","26160"
"New entrant CS","2021","30-39","Scotland","West Central Scotland","Male","205","[c]","27440","24570"
"New entrant CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","160","[c]","28600","27570"
"New entrant CS","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","125","[c]","30490","27850"
"New entrant CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","Female","255","[c]","30160","27570"
"New entrant CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","Male","190","[c]","30630","27570"
"New entrant CS","2021","30-39","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South East (England)","Kent","Female","135","[c]","28110","29290"
"New entrant CS","2021","30-39","South East (England)","Kent","Male","125","[c]","26590","27850"
"New entrant CS","2021","30-39","South East (England)","Surrey, East and West Sussex","Female","165","[c]","27470","27570"
"New entrant CS","2021","30-39","South East (England)","Surrey, East and West Sussex","Male","125","[c]","27810","27570"
"New entrant CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","Devon","Female","155","[c]","25640","22850"
"New entrant CS","2021","30-39","South West (England)","Devon","Male","125","[c]","27480","25140"
"New entrant CS","2021","30-39","South West (England)","Dorset and Somerset","Female","60","[c]","27270","27570"
"New entrant CS","2021","30-39","South West (England)","Dorset and Somerset","Male","55","[c]","26310","26580"
"New entrant CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","420","[c]","31320","27570"
"New entrant CS","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","340","[c]","33350","30000"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","110","[c]","34240","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","75","[c]","32560","27570"
"New entrant CS","2021","30-39","Wales","East Wales","Female","270","[c]","27820","24910"
"New entrant CS","2021","30-39","Wales","East Wales","Male","260","[c]","29300","25560"
"New entrant CS","2021","30-39","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales","West Wales and The Valleys","Female","145","[c]","23790","22350"
"New entrant CS","2021","30-39","Wales","West Wales and The Valleys","Male","95","[c]","27290","26130"
"New entrant CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","45","[c]","26930","27570"
"New entrant CS","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","50","[c]","24870","22850"
"New entrant CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Female","135","[c]","25680","24910"
"New entrant CS","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Male","110","[c]","26230","24620"
"New entrant CS","2021","30-39","West Midlands (England)","West Midlands","Female","295","[c]","29550","27570"
"New entrant CS","2021","30-39","West Midlands (England)","West Midlands","Male","225","[c]","30440","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","50","[c]","24850","24750"
"New entrant CS","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","55","[c]","26420","24880"
"New entrant CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","Female","60","[c]","30600","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","North Yorkshire","Male","50","[c]","31720","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Female","140","[c]","28730","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Male","110","[c]","29350","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","Female","280","[c]","29250","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","West Yorkshire","Male","270","[c]","28510","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Female","135","[c]","29510","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Male","100","[c]","31580","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","85","[c]","24850","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","55","[c]","28290","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Lincolnshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Midlands (England)","Lincolnshire","Male","35","[c]","32140","27570"
"New entrant CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","Female","80","[c]","26800","27570"
"New entrant CS","2021","40-49","East of England","Bedfordshire and Hertfordshire","Male","65","[c]","29540","29290"
"New entrant CS","2021","40-49","East of England","East Anglia","Female","145","[c]","27440","27570"
"New entrant CS","2021","40-49","East of England","East Anglia","Male","125","[c]","29150","27570"
"New entrant CS","2021","40-49","East of England","Essex","Female","100","[c]","27220","29290"
"New entrant CS","2021","40-49","East of England","Essex","Male","55","[c]","30600","29290"
"New entrant CS","2021","40-49","London","Inner London - East","Female","310","[c]","38870","32260"
"New entrant CS","2021","40-49","London","Inner London - East","Male","230","[c]","42150","33960"
"New entrant CS","2021","40-49","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Inner London - West","Female","510","[c]","46540","40650"
"New entrant CS","2021","40-49","London","Inner London - West","Male","410","[c]","54270","50520"
"New entrant CS","2021","40-49","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Outer London - East and North East","Female","90","[c]","29830","31060"
"New entrant CS","2021","40-49","London","Outer London - East and North East","Male","50","[c]","29330","31060"
"New entrant CS","2021","40-49","London","Outer London - South","Female","105","[c]","35180","31060"
"New entrant CS","2021","40-49","London","Outer London - South","Male","60","[c]","42360","31060"
"New entrant CS","2021","40-49","London","Outer London - West and North West","Female","145","[c]","31310","31060"
"New entrant CS","2021","40-49","London","Outer London - West and North West","Male","90","[c]","31760","31060"
"New entrant CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Female","225","[c]","26650","23140"
"New entrant CS","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Male","205","[c]","27210","24240"
"New entrant CS","2021","40-49","North East (England)","Tees Valley and Durham","Female","60","[c]","26190","22350"
"New entrant CS","2021","40-49","North East (England)","Tees Valley and Durham","Male","45","[c]","23770","22350"
"New entrant CS","2021","40-49","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North West (England)","Cheshire","Female","70","[c]","30340","27570"
"New entrant CS","2021","40-49","North West (England)","Cheshire","Male","50","[c]","29010","27570"
"New entrant CS","2021","40-49","North West (England)","Cumbria","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North West (England)","Cumbria","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North West (England)","Greater Manchester","Female","235","[c]","30860","27570"
"New entrant CS","2021","40-49","North West (England)","Greater Manchester","Male","230","[c]","33220","27570"
"New entrant CS","2021","40-49","North West (England)","Lancashire","Female","100","[c]","24540","21010"
"New entrant CS","2021","40-49","North West (England)","Lancashire","Male","110","[c]","24280","21010"
"New entrant CS","2021","40-49","North West (England)","Merseyside","Female","125","[c]","28620","27570"
"New entrant CS","2021","40-49","North West (England)","Merseyside","Male","90","[c]","33580","27570"
"New entrant CS","2021","40-49","Northern Ireland","Northern Ireland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland","Northern Ireland","Male","35","[c]","22980","20310"
"New entrant CS","2021","40-49","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","Eastern Scotland","Female","215","[c]","33580","27570"
"New entrant CS","2021","40-49","Scotland","Eastern Scotland","Male","185","[c]","31230","27570"
"New entrant CS","2021","40-49","Scotland","Highlands and Islands","Female","30","[c]","26080","26130"
"New entrant CS","2021","40-49","Scotland","Highlands and Islands","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","North Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","North Eastern Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","Southern Scotland","Female","50","[c]","24310","25270"
"New entrant CS","2021","40-49","Scotland","Southern Scotland","Male","40","[c]","24540","21010"
"New entrant CS","2021","40-49","Scotland","West Central Scotland","Female","145","[c]","28800","26160"
"New entrant CS","2021","40-49","Scotland","West Central Scotland","Male","130","[c]","31400","26550"
"New entrant CS","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","115","[c]","30900","27570"
"New entrant CS","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","105","[c]","34750","29290"
"New entrant CS","2021","40-49","South East (England)","Hampshire and Isle of Wight","Female","190","[c]","30510","27570"
"New entrant CS","2021","40-49","South East (England)","Hampshire and Isle of Wight","Male","165","[c]","33080","28650"
"New entrant CS","2021","40-49","South East (England)","Kent","Female","105","[c]","28090","29290"
"New entrant CS","2021","40-49","South East (England)","Kent","Male","90","[c]","28270","29290"
"New entrant CS","2021","40-49","South East (England)","Surrey, East and West Sussex","Female","140","[c]","27970","27570"
"New entrant CS","2021","40-49","South East (England)","Surrey, East and West Sussex","Male","95","[c]","28420","27570"
"New entrant CS","2021","40-49","South West (England)","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South West (England)","Cornwall and Isles of Scilly","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","South West (England)","Devon","Female","100","[c]","29530","26350"
"New entrant CS","2021","40-49","South West (England)","Devon","Male","95","[c]","30950","27570"
"New entrant CS","2021","40-49","South West (England)","Dorset and Somerset","Female","45","[c]","26530","23120"
"New entrant CS","2021","40-49","South West (England)","Dorset and Somerset","Male","55","[c]","29310","27570"
"New entrant CS","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","320","[c]","32900","27570"
"New entrant CS","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","285","[c]","37400","33000"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","90","[c]","34250","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","60","[c]","40710","31990"
"New entrant CS","2021","40-49","Wales","East Wales","Female","160","[c]","29910","27570"
"New entrant CS","2021","40-49","Wales","East Wales","Male","115","[c]","32200","27570"
"New entrant CS","2021","40-49","Wales","West Wales and The Valleys","Female","75","[c]","25240","21590"
"New entrant CS","2021","40-49","Wales","West Wales and The Valleys","Male","75","[c]","28610","26240"
"New entrant CS","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","40","[c]","28620","23920"
"New entrant CS","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Female","105","[c]","28630","27570"
"New entrant CS","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","Male","80","[c]","27420","26350"
"New entrant CS","2021","40-49","West Midlands (England)","West Midlands","Female","240","[c]","32820","27570"
"New entrant CS","2021","40-49","West Midlands (England)","West Midlands","Male","150","[c]","33890","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","35","[c]","24960","26350"
"New entrant CS","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","35","[c]","26150","26350"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","Female","60","[c]","33650","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","Male","55","[c]","36130","29950"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","Female","75","[c]","29570","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","Male","85","[c]","33640","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","Female","240","[c]","32050","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","Male","175","[c]","32720","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Female","115","[c]","27100","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Male","95","[c]","30400","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","80","[c]","25610","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","45","[c]","25400","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","Female","35","[c]","27220","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","Male","50","[c]","27660","26350"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","Female","85","[c]","27810","27570"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","Male","60","[c]","28310","27850"
"New entrant CS","2021","50-59","East of England","East Anglia","Female","135","[c]","26680","27570"
"New entrant CS","2021","50-59","East of England","East Anglia","Male","140","[c]","30150","27570"
"New entrant CS","2021","50-59","East of England","Essex","Female","75","[c]","28290","29290"
"New entrant CS","2021","50-59","East of England","Essex","Male","55","[c]","27530","27470"
"New entrant CS","2021","50-59","London","Inner London - East","Female","185","[c]","39110","31060"
"New entrant CS","2021","50-59","London","Inner London - East","Male","155","[c]","45720","39840"
"New entrant CS","2021","50-59","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Inner London - West","Female","295","[c]","45660","40050"
"New entrant CS","2021","50-59","London","Inner London - West","Male","290","[c]","52520","50500"
"New entrant CS","2021","50-59","London","Outer London - East and North East","Female","55","[c]","29100","31060"
"New entrant CS","2021","50-59","London","Outer London - East and North East","Male","35","[c]","28860","31060"
"New entrant CS","2021","50-59","London","Outer London - South","Female","90","[c]","33790","31060"
"New entrant CS","2021","50-59","London","Outer London - South","Male","70","[c]","39490","31060"
"New entrant CS","2021","50-59","London","Outer London - West and North West","Female","85","[c]","29940","31060"
"New entrant CS","2021","50-59","London","Outer London - West and North West","Male","85","[c]","32950","31060"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Female","170","[c]","24340","21010"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Male","155","[c]","26490","21010"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","Female","50","[c]","23410","21010"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","Male","40","[c]","25240","21010"
"New entrant CS","2021","50-59","North West (England)","Cheshire","Female","50","[c]","27630","27570"
"New entrant CS","2021","50-59","North West (England)","Cheshire","Male","60","[c]","32420","28200"
"New entrant CS","2021","50-59","North West (England)","Cumbria","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cumbria","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","Female","160","[c]","27930","27570"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","Male","145","[c]","31780","27570"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Lancashire","Female","120","[c]","24290","21010"
"New entrant CS","2021","50-59","North West (England)","Lancashire","Male","90","[c]","25060","21010"
"New entrant CS","2021","50-59","North West (England)","Merseyside","Female","95","[c]","26070","22290"
"New entrant CS","2021","50-59","North West (England)","Merseyside","Male","65","[c]","30270","25560"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","Male","35","[c]","25900","24880"
"New entrant CS","2021","50-59","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","Female","145","[c]","30990","26650"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","Male","160","[c]","33050","27570"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","Female","50","[c]","25940","21010"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","Male","35","[c]","23780","22020"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","Female","120","[c]","27820","26160"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","Male","100","[c]","31810","25980"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","115","[c]","29070","27570"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","110","[c]","32450","27850"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","Female","175","[c]","27950","27570"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","Male","205","[c]","32100","27570"
"New entrant CS","2021","50-59","South East (England)","Kent","Female","115","[c]","28090","29290"
"New entrant CS","2021","50-59","South East (England)","Kent","Male","90","[c]","29180","29290"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","Female","155","[c]","26930","27570"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","Male","115","[c]","29780","27570"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Devon","Female","80","[c]","25750","22350"
"New entrant CS","2021","50-59","South West (England)","Devon","Male","100","[c]","28810","27570"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","Female","55","[c]","26860","27570"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","Male","45","[c]","26690","26240"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","245","[c]","30460","27570"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","210","[c]","40400","38190"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","85","[c]","32950","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","65","[c]","45870","30000"
"New entrant CS","2021","50-59","Wales","East Wales","Female","75","[c]","28960","26580"
"New entrant CS","2021","50-59","Wales","East Wales","Male","105","[c]","29410","24880"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","Female","75","[c]","25580","22350"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","Male","50","[c]","27950","22350"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","30","[c]","24910","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","30","[c]","33890","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Female","90","[c]","25830","24770"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Male","85","[c]","29430","27570"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","Female","125","[c]","29740","27570"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","Male","115","[c]","37530","30820"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","30","[c]","25200","26880"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","35","[c]","26550","26350"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","Female","65","[c]","33190","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","Male","55","[c]","29000","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","Female","75","[c]","25080","21430"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","Male","70","[c]","30480","24880"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","Female","165","[c]","31400","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","Male","115","[c]","35260","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","East Anglia","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","East Anglia","Male","20","[c]","[c]","[c]"
